会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,距離,天候,風向,風速,波高,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
鳴門,2026/5/18,1,1,1,4702,三浦敬太,finish,32,17,6.69,1,0.12,1.47.3,逃げ,1800,晴,南,1,1,1-3-6,1530,1-3-6,800,1-3,340,1-3,360
鳴門,2026/5/18,1,2,3,3664,鈴木賢一,finish,20,59,6.80,3,0.21,1.50.2,逃げ,1800,晴,南,1,1,1-3-6,1530,1-3-6,800,1-3,340,1-3,360
鳴門,2026/5/18,1,3,6,3747,國崎良春,finish,76,10,6.78,6,0.17,1.50.9,逃げ,1800,晴,南,1,1,1-3-6,1530,1-3-6,800,1-3,340,1-3,360
鳴門,2026/5/18,1,4,5,3790,佐口達也,finish,28,76,6.87,5,0.17,1.52.2,逃げ,1800,晴,南,1,1,1-3-6,1530,1-3-6,800,1-3,340,1-3,360
鳴門,2026/5/18,1,5,2,3475,橋本久和,finish,27,39,6.71,2,0.21,. .,逃げ,1800,晴,南,1,1,1-3-6,1530,1-3-6,800,1-3,340,1-3,360
鳴門,2026/5/18,1,6,4,4660,宇田川信一,finish,11,51,6.87,4,0.21,. .,逃げ,1800,晴,南,1,1,1-3-6,1530,1-3-6,800,1-3,340,1-3,360
鳴門,2026/5/18,2,1,2,4506,稗田聖也,finish,70,72,6.68,2,0.05,1.47.1,差し,1800,晴,南,1,1,2-3-4,3670,2-3-4,1230,2-3,840,2-3,560
鳴門,2026/5/18,2,2,3,4179,広次修,finish,22,25,6.76,3,0.10,1.49.4,差し,1800,晴,南,1,1,2-3-4,3670,2-3-4,1230,2-3,840,2-3,560
鳴門,2026/5/18,2,3,4,5041,荒牧凪沙,finish,21,30,6.65,5,0.11,1.49.7,差し,1800,晴,南,1,1,2-3-4,3670,2-3-4,1230,2-3,840,2-3,560
鳴門,2026/5/18,2,4,6,4381,田路朋史,finish,16,55,6.61,6,0.15,1.51.6,差し,1800,晴,南,1,1,2-3-4,3670,2-3-4,1230,2-3,840,2-3,560
鳴門,2026/5/18,2,5,5,3489,大場敏,finish,34,61,6.81,4,0.07,. .,差し,1800,晴,南,1,1,2-3-4,3670,2-3-4,1230,2-3,840,2-3,560
鳴門,2026/5/18,2,6,1,3647,伊藤雄二,finish,23,73,6.65,1,0.11,. .,差し,1800,晴,南,1,1,2-3-4,3670,2-3-4,1230,2-3,840,2-3,560
鳴門,2026/5/18,3,1,1,4055,吉田俊彦,finish,82,70,6.70,1,0.16,1.46.9,逃げ,1800,晴,東,2,2,1-3-6,2380,1-3-6,1630,1-3,240,1-3,360
鳴門,2026/5/18,3,2,3,5219,森口和紀,finish,30,84,6.76,3,0.13,1.49.9,逃げ,1800,晴,東,2,2,1-3-6,2380,1-3-6,1630,1-3,240,1-3,360
鳴門,2026/5/18,3,3,6,5388,佐野優都,finish,13,77,6.77,6,0.16,1.51.3,逃げ,1800,晴,東,2,2,1-3-6,2380,1-3-6,1630,1-3,240,1-3,360
鳴門,2026/5/18,3,4,4,4957,竹之内極,finish,29,83,6.69,4,0.16,1.52.0,逃げ,1800,晴,東,2,2,1-3-6,2380,1-3-6,1630,1-3,240,1-3,360
鳴門,2026/5/18,3,5,2,5172,田村慶,finish,83,24,6.69,2,0.16,. .,逃げ,1800,晴,東,2,2,1-3-6,2380,1-3-6,1630,1-3,240,1-3,360
鳴門,2026/5/18,3,6,5,5002,上田健太,finish,24,12,6.63,5,0.18,. .,逃げ,1800,晴,東,2,2,1-3-6,2380,1-3-6,1630,1-3,240,1-3,360
鳴門,2026/5/18,4,1,1,4572,渡部悟,finish,51,38,6.75,1,0.13,1.48.9,逃げ,1800,晴,東,2,2,1-2-6,6170,1-2-6,3640,1-2,1110,1-2,1170
鳴門,2026/5/18,4,2,2,4031,飯島誠,finish,72,63,6.74,2,0.21,1.50.2,逃げ,1800,晴,東,2,2,1-2-6,6170,1-2-6,3640,1-2,1110,1-2,1170
鳴門,2026/5/18,4,3,6,4648,木村亮太,finish,31,68,6.68,6,0.14,1.51.1,逃げ,1800,晴,東,2,2,1-2-6,6170,1-2-6,3640,1-2,1110,1-2,1170
鳴門,2026/5/18,4,4,3,4903,吉田凌太朗,finish,84,22,6.74,3,0.15,1.52.0,逃げ,1800,晴,東,2,2,1-2-6,6170,1-2-6,3640,1-2,1110,1-2,1170
鳴門,2026/5/18,4,5,5,4052,興津藍,finish,71,82,6.72,5,0.13,. .,逃げ,1800,晴,東,2,2,1-2-6,6170,1-2-6,3640,1-2,1110,1-2,1170
鳴門,2026/5/18,4,6,4,3293,宮内由紀英,finish,74,80,6.77,4,0.18,. .,逃げ,1800,晴,東,2,2,1-2-6,6170,1-2-6,3640,1-2,1110,1-2,1170
鳴門,2026/5/18,5,1,2,4532,秋元哲,finish,15,75,6.79,2,0.18,1.47.6,差し,1800,晴,東,2,2,2-5-4,1220,2-4-5,160,2-5,610,2-5,430
鳴門,2026/5/18,5,2,5,4793,金子萌,finish,12,53,6.67,5,0.13,1.49.4,差し,1800,晴,東,2,2,2-5-4,1220,2-4-5,160,2-5,610,2-5,430
鳴門,2026/5/18,5,3,4,3613,角谷健吾,finish,81,71,6.78,4,0.16,1.51.4,差し,1800,晴,東,2,2,2-5-4,1220,2-4-5,160,2-5,610,2-5,430
鳴門,2026/5/18,5,4,6,4660,宇田川信一,finish,11,51,6.79,6,0.24,1.51.6,差し,1800,晴,東,2,2,2-5-4,1220,2-4-5,160,2-5,610,2-5,430
鳴門,2026/5/18,5,5,1,4871,菊池宏志,finish,36,35,6.67,1,0.23,. .,差し,1800,晴,東,2,2,2-5-4,1220,2-4-5,160,2-5,610,2-5,430
鳴門,2026/5/18,5,6,3,4890,石川諒,finish,26,64,6.75,3,0.21,. .,差し,1800,晴,東,2,2,2-5-4,1220,2-4-5,160,2-5,610,2-5,430
鳴門,2026/5/18,6,1,4,3956,横澤剛治,finish,17,15,6.70,4,0.08,1.48.5,まくり,1800,晴,東,2,2,4-1-2,3370,1-2-4,620,4-1,840,1-4,280
鳴門,2026/5/18,6,2,1,3692,竹腰正樹,finish,57,52,6.72,1,0.12,1.50.9,まくり,1800,晴,東,2,2,4-1-2,3370,1-2-4,620,4-1,840,1-4,280
鳴門,2026/5/18,6,3,2,3790,佐口達也,finish,28,76,6.79,2,0.14,1.51.8,まくり,1800,晴,東,2,2,4-1-2,3370,1-2-4,620,4-1,840,1-4,280
鳴門,2026/5/18,6,4,6,3715,倉尾大介,finish,77,31,6.78,6,0.14,1.52.8,まくり,1800,晴,東,2,2,4-1-2,3370,1-2-4,620,4-1,840,1-4,280
鳴門,2026/5/18,6,5,3,3953,志道吉和,finish,68,65,6.75,3,0.17,. .,まくり,1800,晴,東,2,2,4-1-2,3370,1-2-4,620,4-1,840,1-4,280
鳴門,2026/5/18,6,6,5,4179,広次修,finish,22,25,6.70,5,0.12,. .,まくり,1800,晴,東,2,2,4-1-2,3370,1-2-4,620,4-1,840,1-4,280
鳴門,2026/5/18,7,1,1,4957,竹之内極,finish,29,83,6.67,1,0.18,1.47.7,抜き,1800,晴,東,2,2,1-2-3,510,1-2-3,350,1-2,210,1-2,180
鳴門,2026/5/18,7,2,2,3489,大場敏,finish,34,61,6.70,2,0.14,1.48.9,抜き,1800,晴,東,2,2,1-2-3,510,1-2-3,350,1-2,210,1-2,180
鳴門,2026/5/18,7,3,3,4143,浦田晃嗣,finish,10,81,6.80,3,0.18,1.51.3,抜き,1800,晴,東,2,2,1-2-3,510,1-2-3,350,1-2,210,1-2,180
鳴門,2026/5/18,7,4,4,4973,栗原直也,finish,53,78,6.79,4,0.26,1.52.1,抜き,1800,晴,東,2,2,1-2-3,510,1-2-3,350,1-2,210,1-2,180
鳴門,2026/5/18,7,5,5,3742,宮地秀祈,finish,14,19,6.82,5,0.24,. .,抜き,1800,晴,東,2,2,1-2-3,510,1-2-3,350,1-2,210,1-2,180
鳴門,2026/5/18,7,6,6,3664,鈴木賢一,finish,20,59,6.84,6,0.23,. .,抜き,1800,晴,東,2,2,1-2-3,510,1-2-3,350,1-2,210,1-2,180
鳴門,2026/5/18,8,1,2,4295,小坂尚哉,finish,19,67,6.76,2,0.14,1.47.7,差し,1800,晴,東,3,3,2-1-5,1200,1-2-5,290,2-1,560,1-2,420
鳴門,2026/5/18,8,2,1,3477,近藤稔也,finish,25,26,6.77,1,0.16,1.50.4,差し,1800,晴,東,3,3,2-1-5,1200,1-2-5,290,2-1,560,1-2,420
鳴門,2026/5/18,8,3,5,4415,下出卓矢,finish,78,69,6.75,5,0.19,1.51.1,差し,1800,晴,東,3,3,2-1-5,1200,1-2-5,290,2-1,560,1-2,420
鳴門,2026/5/18,8,4,4,3747,國崎良春,finish,76,10,6.78,4,0.14,1.51.7,差し,1800,晴,東,3,3,2-1-5,1200,1-2-5,290,2-1,560,1-2,420
鳴門,2026/5/18,8,5,6,5172,田村慶,finish,83,24,6.82,6,0.23,. .,差し,1800,晴,東,3,3,2-1-5,1200,1-2-5,290,2-1,560,1-2,420
鳴門,2026/5/18,8,6,3,3647,伊藤雄二,finish,23,73,6.88,3,0.14,. .,差し,1800,晴,東,3,3,2-1-5,1200,1-2-5,290,2-1,560,1-2,420
鳴門,2026/5/18,9,1,2,5002,上田健太,finish,24,12,6.73,2,0.15,1.48.6,差し,1800,晴,東,2,2,2-1-6,2820,1-2-6,420,2-1,1300,1-2,930
鳴門,2026/5/18,9,2,1,3459,中野和裕,finish,18,11,6.75,1,0.14,1.50.2,差し,1800,晴,東,2,2,2-1-6,2820,1-2-6,420,2-1,1300,1-2,930
鳴門,2026/5/18,9,3,6,3909,佐々木康幸,finish,79,74,6.77,3,0.09,1.51.4,差し,1800,晴,東,2,2,2-1-6,2820,1-2-6,420,2-1,1300,1-2,930
鳴門,2026/5/18,9,4,3,3814,金子貴志,finish,75,79,6.75,4,0.30,1.53.3,差し,1800,晴,東,2,2,2-1-6,2820,1-2-6,420,2-1,1300,1-2,930
鳴門,2026/5/18,9,5,5,3475,橋本久和,finish,27,39,6.84,6,0.28,. .,差し,1800,晴,東,2,2,2-1-6,2820,1-2-6,420,2-1,1300,1-2,930
鳴門,2026/5/18,9,6,4,4031,飯島誠,finish,72,63,6.80,5,0.27,. .,差し,1800,晴,東,2,2,2-1-6,2820,1-2-6,420,2-1,1300,1-2,930
鳴門,2026/5/18,10,1,3,4052,興津藍,finish,71,82,6.79,3,0.09,1.47.6,まくり差し,1800,晴,南東,2,2,3-1-6,13560,1-3-6,4340,3-1,1450,1-3,660
鳴門,2026/5/18,10,2,1,5033,藤原孝斗,finish,73,21,6.74,1,0.08,1.48.7,まくり差し,1800,晴,南東,2,2,3-1-6,13560,1-3-6,4340,3-1,1450,1-3,660
鳴門,2026/5/18,10,3,6,4890,石川諒,finish,26,64,6.73,6,0.08,1.51.2,まくり差し,1800,晴,南東,2,2,3-1-6,13560,1-3-6,4340,3-1,1450,1-3,660
鳴門,2026/5/18,10,4,2,4015,前野竜一,finish,80,34,6.79,2,0.15,1.52.6,まくり差し,1800,晴,南東,2,2,3-1-6,13560,1-3-6,4340,3-1,1450,1-3,660
鳴門,2026/5/18,10,5,5,3692,竹腰正樹,finish,57,52,6.75,5,0.07,. .,まくり差し,1800,晴,南東,2,2,3-1-6,13560,1-3-6,4340,3-1,1450,1-3,660
鳴門,2026/5/18,10,6,4,5219,森口和紀,finish,30,84,6.73,4,0.21,. .,まくり差し,1800,晴,南東,2,2,3-1-6,13560,1-3-6,4340,3-1,1450,1-3,660
鳴門,2026/5/18,11,1,6,4532,秋元哲,finish,15,75,6.72,6,0.27,1.48.8,抜き,1800,晴,南東,4,4,6-3-2,45820,2-3-6,2930,6-3,6200,3-6,2180
鳴門,2026/5/18,11,2,3,4648,木村亮太,finish,31,68,6.79,3,0.18,1.49.6,抜き,1800,晴,南東,4,4,6-3-2,45820,2-3-6,2930,6-3,6200,3-6,2180
鳴門,2026/5/18,11,3,2,5041,荒牧凪沙,finish,21,30,6.74,2,0.20,1.50.6,抜き,1800,晴,南東,4,4,6-3-2,45820,2-3-6,2930,6-3,6200,3-6,2180
鳴門,2026/5/18,11,4,4,3715,倉尾大介,finish,77,31,6.79,4,0.22,1.51.9,抜き,1800,晴,南東,4,4,6-3-2,45820,2-3-6,2930,6-3,6200,3-6,2180
鳴門,2026/5/18,11,5,5,4055,吉田俊彦,finish,82,70,6.69,5,0.22,. .,抜き,1800,晴,南東,4,4,6-3-2,45820,2-3-6,2930,6-3,6200,3-6,2180
鳴門,2026/5/18,11,6,1,4973,栗原直也,finish,53,78,6.80,1,0.23,. .,抜き,1800,晴,南東,4,4,6-3-2,45820,2-3-6,2930,6-3,6200,3-6,2180
鳴門,2026/5/18,12,1,6,3956,横澤剛治,finish,17,15,6.70,6,0.03,1.49.0,恵まれ,1800,晴,南東,4,4,6-3-4,65130,3-4-6,1940,6-3,22780,3-6,6460
鳴門,2026/5/18,12,2,3,3613,角谷健吾,finish,81,71,6.77,3,0.03,1.50.2,恵まれ,1800,晴,南東,4,4,6-3-4,65130,3-4-6,1940,6-3,22780,3-6,6460
鳴門,2026/5/18,12,3,4,4506,稗田聖也,finish,70,72,6.67,4,0.08,1.51.7,恵まれ,1800,晴,南東,4,4,6-3-4,65130,3-4-6,1940,6-3,22780,3-6,6460
鳴門,2026/5/18,12,4,1,4903,吉田凌太朗,finish,84,22,6.73,1,0.09,1.52.3,恵まれ,1800,晴,南東,4,4,6-3-4,65130,3-4-6,1940,6-3,22780,3-6,6460
鳴門,2026/5/18,12,5,2,4415,下出卓矢,finish,78,69,6.83,2,0.03,. .,恵まれ,1800,晴,南東,4,4,6-3-4,65130,3-4-6,1940,6-3,22780,3-6,6460
鳴門,2026/5/18,12,,5,5388,佐野優都,F,,,,,,,,,,,,,,,,,,,,
三国,2026/5/18,1,1,4,4374,永田義紘,finish,42,20,6.53,4,0.19,1.49.9,まくり,1800,晴,南東,4,4,4-2-6,14510,2-4-6,8650,4-2,4490,2-4,4160
三国,2026/5/18,1,2,2,5035,櫻井優,finish,21,57,6.71,2,0.15,1.51.4,まくり,1800,晴,南東,4,4,4-2-6,14510,2-4-6,8650,4-2,4490,2-4,4160
三国,2026/5/18,1,3,6,4003,表憲一,finish,67,32,6.64,6,0.19,1.52.2,まくり,1800,晴,南東,4,4,4-2-6,14510,2-4-6,8650,4-2,4490,2-4,4160
三国,2026/5/18,1,4,3,3885,久田武,finish,49,60,6.66,3,0.26,1.52.9,まくり,1800,晴,南東,4,4,4-2-6,14510,2-4-6,8650,4-2,4490,2-4,4160
三国,2026/5/18,1,5,5,5083,柳瀬幹太,finish,68,13,6.63,5,0.22,. .,まくり,1800,晴,南東,4,4,4-2-6,14510,2-4-6,8650,4-2,4490,2-4,4160
三国,2026/5/18,1,6,1,4413,水摩敦,finish,62,61,6.67,1,0.19,. .,まくり,1800,晴,南東,4,4,4-2-6,14510,2-4-6,8650,4-2,4490,2-4,4160
三国,2026/5/18,2,1,2,3848,川上聡介,finish,35,21,6.68,6,0.17,1.49.9,まくり,1800,晴,南東,5,5,2-1-3,5210,1-2-3,440,2-1,1730,1-2,280
三国,2026/5/18,2,2,1,4384,鶴本崇文,finish,53,22,6.60,1,0.37,1.52.0,まくり,1800,晴,南東,5,5,2-1-3,5210,1-2-3,440,2-1,1730,1-2,280
三国,2026/5/18,2,3,3,5247,大森翼,finish,28,59,6.65,2,0.32,1.52.6,まくり,1800,晴,南東,5,5,2-1-3,5210,1-2-3,440,2-1,1730,1-2,280
三国,2026/5/18,2,4,4,4339,平瀬城啓,finish,64,33,6.68,3,0.23,1.53.8,まくり,1800,晴,南東,5,5,2-1-3,5210,1-2-3,440,2-1,1730,1-2,280
三国,2026/5/18,2,5,6,4638,小林遼太,finish,41,52,6.62,5,0.25,. .,まくり,1800,晴,南東,5,5,2-1-3,5210,1-2-3,440,2-1,1730,1-2,280
三国,2026/5/18,2,6,5,4004,山本浩輔,finish,33,54,6.64,4,0.25,. .,まくり,1800,晴,南東,5,5,2-1-3,5210,1-2-3,440,2-1,1730,1-2,280
三国,2026/5/18,3,1,3,4825,倉持莉々,finish,24,31,6.51,3,0.14,1.50.4,まくり,1800,晴,南東,4,4,3-1-4,510,1-3-4,200,3-1,240,1-3,160
三国,2026/5/18,3,2,1,4443,津田裕絵,finish,47,40,6.68,1,0.24,1.51.7,まくり,1800,晴,南東,4,4,3-1-4,510,1-3-4,200,3-1,240,1-3,160
三国,2026/5/18,3,3,4,3994,小野桜,finish,19,17,6.65,4,0.18,1.53.0,まくり,1800,晴,南東,4,4,3-1-4,510,1-3-4,200,3-1,240,1-3,160
三国,2026/5/18,3,4,6,5314,中曽瑠華,finish,16,19,6.72,6,0.11,1.55.3,まくり,1800,晴,南東,4,4,3-1-4,510,1-3-4,200,3-1,240,1-3,160
三国,2026/5/18,3,5,5,4275,菅野はやか,finish,34,41,6.77,5,0.19,. .,まくり,1800,晴,南東,4,4,3-1-4,510,1-3-4,200,3-1,240,1-3,160
三国,2026/5/18,3,6,2,4283,石井裕美,finish,56,65,6.67,2,0.28,. .,まくり,1800,晴,南東,4,4,3-1-4,510,1-3-4,200,3-1,240,1-3,160
三国,2026/5/18,4,1,4,5126,山下大輝,finish,51,44,6.54,4,0.23,1.50.0,まくり,1800,晴,南東,4,4,4-5-2,1860,2-4-5,980,4-5,340,4-5,260
三国,2026/5/18,4,2,5,4348,宮崎奨,finish,15,68,6.62,5,0.29,1.51.4,まくり,1800,晴,南東,4,4,4-5-2,1860,2-4-5,980,4-5,340,4-5,260
三国,2026/5/18,4,3,2,4251,川崎誠志,finish,40,50,6.60,2,0.26,1.52.7,まくり,1800,晴,南東,4,4,4-5-2,1860,2-4-5,980,4-5,340,4-5,260
三国,2026/5/18,4,4,1,4942,柴田朋哉,finish,13,72,6.56,1,0.16,1.53.3,まくり,1800,晴,南東,4,4,4-5-2,1860,2-4-5,980,4-5,340,4-5,260
三国,2026/5/18,4,5,3,4393,田中孝明,finish,61,53,6.63,3,0.24,. .,まくり,1800,晴,南東,4,4,4-5-2,1860,2-4-5,980,4-5,340,4-5,260
三国,2026/5/18,4,6,6,4603,谷川将太,finish,38,66,6.65,6,0.24,. .,まくり,1800,晴,南東,4,4,4-5-2,1860,2-4-5,980,4-5,340,4-5,260
三国,2026/5/18,5,1,1,4131,原豊土,finish,57,58,6.55,1,0.10,1.49.4,逃げ,1800,晴,南東,3,3,1-4-6,2180,1-4-6,1230,1-4,360,1-4,340
三国,2026/5/18,5,2,4,3885,久田武,finish,49,60,6.61,4,0.11,1.51.3,逃げ,1800,晴,南東,3,3,1-4-6,2180,1-4-6,1230,1-4,360,1-4,340
三国,2026/5/18,5,3,6,3629,浅見昌克,finish,31,11,6.68,6,0.16,1.53.2,逃げ,1800,晴,南東,3,3,1-4-6,2180,1-4-6,1230,1-4,360,1-4,340
三国,2026/5/18,5,4,3,4180,上野秀和,finish,37,55,6.59,3,0.15,1.53.7,逃げ,1800,晴,南東,3,3,1-4-6,2180,1-4-6,1230,1-4,360,1-4,340
三国,2026/5/18,5,5,2,3635,石田政吾,finish,59,30,6.66,2,0.11,. .,逃げ,1800,晴,南東,3,3,1-4-6,2180,1-4-6,1230,1-4,360,1-4,340
三国,2026/5/18,5,6,5,4163,山崎裕司,finish,69,27,6.55,5,0.19,. .,逃げ,1800,晴,南東,3,3,1-4-6,2180,1-4-6,1230,1-4,360,1-4,340
三国,2026/5/18,6,1,5,4207,松下一也,finish,26,71,6.69,5,0.12,1.50.4,まくり差し,1800,晴,南,5,5,5-3-2,31260,2-3-5,5720,5-3,2880,3-5,870
三国,2026/5/18,6,2,3,4374,永田義紘,finish,42,20,6.58,4,0.13,1.51.7,まくり差し,1800,晴,南,5,5,5-3-2,31260,2-3-5,5720,5-3,2880,3-5,870
三国,2026/5/18,6,3,2,4723,寺島吉彦,finish,22,62,6.65,3,0.19,1.53.0,まくり差し,1800,晴,南,5,5,5-3-2,31260,2-3-5,5720,5-3,2880,3-5,870
三国,2026/5/18,6,4,6,4384,鶴本崇文,finish,53,22,6.66,6,0.17,1.54.1,まくり差し,1800,晴,南,5,5,5-3-2,31260,2-3-5,5720,5-3,2880,3-5,870
三国,2026/5/18,6,5,1,4676,後藤隼之,finish,52,48,6.63,1,0.09,. .,まくり差し,1800,晴,南,5,5,5-3-2,31260,2-3-5,5720,5-3,2880,3-5,870
三国,2026/5/18,6,6,4,3933,山地正樹,finish,29,47,6.57,2,0.19,. .,まくり差し,1800,晴,南,5,5,5-3-2,31260,2-3-5,5720,5-3,2880,3-5,870
三国,2026/5/18,7,1,2,4004,山本浩輔,finish,33,54,6.64,2,0.11,1.51.4,まくり,1800,晴,南東,5,5,2-4-5,29120,2-4-5,3130,2-4,8060,2-4,3240
三国,2026/5/18,7,2,4,4283,石井裕美,finish,56,65,6.66,4,0.31,1.52.2,まくり,1800,晴,南東,5,5,2-4-5,29120,2-4-5,3130,2-4,8060,2-4,3240
三国,2026/5/18,7,3,5,3577,向所浩二,finish,32,25,6.51,5,0.33,1.53.6,まくり,1800,晴,南東,5,5,2-4-5,29120,2-4-5,3130,2-4,8060,2-4,3240
三国,2026/5/18,7,4,6,5456,今村天次朗,finish,45,51,6.59,6,0.23,1.54.1,まくり,1800,晴,南東,5,5,2-4-5,29120,2-4-5,3130,2-4,8060,2-4,3240
三国,2026/5/18,7,5,1,4003,表憲一,finish,67,32,6.72,1,0.16,. .,まくり,1800,晴,南東,5,5,2-4-5,29120,2-4-5,3130,2-4,8060,2-4,3240
三国,2026/5/18,7,6,3,4339,平瀬城啓,finish,64,33,6.69,3,0.17,. .,まくり,1800,晴,南東,5,5,2-4-5,29120,2-4-5,3130,2-4,8060,2-4,3240
三国,2026/5/18,8,1,3,5126,山下大輝,finish,51,44,6.62,3,0.09,1.49.9,まくり差し,1800,晴,南,2,2,3-1-4,1360,1-3-4,570,3-1,450,1-3,200
三国,2026/5/18,8,2,1,4638,小林遼太,finish,41,42,6.68,1,0.12,1.51.4,まくり差し,1800,晴,南,2,2,3-1-4,1360,1-3-4,570,3-1,450,1-3,200
三国,2026/5/18,8,3,4,5247,大森翼,finish,28,59,6.72,4,0.09,1.52.5,まくり差し,1800,晴,南,2,2,3-1-4,1360,1-3-4,570,3-1,450,1-3,200
三国,2026/5/18,8,4,2,5083,柳瀬幹太,finish,68,13,6.72,2,0.09,1.53.5,まくり差し,1800,晴,南,2,2,3-1-4,1360,1-3-4,570,3-1,450,1-3,200
三国,2026/5/18,8,5,5,4942,柴田朋哉,finish,13,72,6.59,5,0.09,. .,まくり差し,1800,晴,南,2,2,3-1-4,1360,1-3-4,570,3-1,450,1-3,200
三国,2026/5/18,8,6,6,5435,中西月輝,finish,11,24,6.65,6,0.19,. .,まくり差し,1800,晴,南,2,2,3-1-4,1360,1-3-4,570,3-1,450,1-3,200
三国,2026/5/18,9,1,2,4163,山崎裕司,finish,69,27,6.63,2,0.21,1.50.3,差し,1800,晴,南,2,2,2-1-4,7310,1-2-4,1340,2-1,1060,1-2,140
三国,2026/5/18,9,2,1,3629,浅見昌克,finish,31,11,6.68,1,0.19,1.51.4,差し,1800,晴,南,2,2,2-1-4,7310,1-2-4,1340,2-1,1060,1-2,140
三国,2026/5/18,9,3,4,4393,田中孝明,finish,61,53,6.76,4,0.42,1.53.3,差し,1800,晴,南,2,2,2-1-4,7310,1-2-4,1340,2-1,1060,1-2,140
三国,2026/5/18,9,4,5,5035,櫻井優,finish,21,57,6.71,5,0.41,1.54.0,差し,1800,晴,南,2,2,2-1-4,7310,1-2-4,1340,2-1,1060,1-2,140
三国,2026/5/18,9,5,3,4336,松田竜馬,finish,12,69,6.72,3,0.27,. .,差し,1800,晴,南,2,2,2-1-4,7310,1-2-4,1340,2-1,1060,1-2,140
三国,2026/5/18,9,6,6,3436,柏野幸二,finish,18,49,6.69,6,0.43,. .,差し,1800,晴,南,2,2,2-1-4,7310,1-2-4,1340,2-1,1060,1-2,140
三国,2026/5/18,10,1,1,4603,谷川将太,finish,38,66,6.73,1,0.14,1.49.5,逃げ,1800,晴,南東,3,3,1-2-6,1980,1-2-6,680,1-2,370,1-2,220
三国,2026/5/18,10,2,2,4348,宮崎奨,finish,15,68,6.74,2,0.12,1.50.9,逃げ,1800,晴,南東,3,3,1-2-6,1980,1-2-6,680,1-2,370,1-2,220
三国,2026/5/18,10,3,6,4131,原豊土,finish,57,58,6.68,6,0.16,1.51.9,逃げ,1800,晴,南東,3,3,1-2-6,1980,1-2-6,680,1-2,370,1-2,220
三国,2026/5/18,10,4,3,3933,山地正樹,finish,29,47,6.69,3,0.11,1.52.4,逃げ,1800,晴,南東,3,3,1-2-6,1980,1-2-6,680,1-2,370,1-2,220
三国,2026/5/18,10,5,4,4443,津田裕絵,finish,47,40,6.75,4,0.12,. .,逃げ,1800,晴,南東,3,3,1-2-6,1980,1-2-6,680,1-2,370,1-2,220
三国,2026/5/18,10,6,5,4676,後藤隼之,finish,52,48,6.73,5,0.14,. .,逃げ,1800,晴,南東,3,3,1-2-6,1980,1-2-6,680,1-2,370,1-2,220
三国,2026/5/18,11,1,1,4825,倉持莉々,finish,24,31,6.73,1,0.13,1.58.4,逃げ,1800,晴,西,4,4,1-6-5,11350,1-5-6,3560,1-6,1790,1-6,1390
三国,2026/5/18,11,2,6,4413,水摩敦,finish,62,61,6.80,2,0.24,2.01.8,逃げ,1800,晴,西,4,4,1-6-5,11350,1-5-6,3560,1-6,1790,1-6,1390
三国,2026/5/18,11,3,5,4251,川崎誠志,finish,40,50,6.70,6,0.23,2.03.9,逃げ,1800,晴,西,4,4,1-6-5,11350,1-5-6,3560,1-6,1790,1-6,1390
三国,2026/5/18,11,4,3,4207,松下一也,finish,26,71,6.74,4,0.20,2.05.5,逃げ,1800,晴,西,4,4,1-6-5,11350,1-5-6,3560,1-6,1790,1-6,1390
三国,2026/5/18,11,5,2,3577,向所浩二,finish,32,25,6.69,3,0.20,. .,逃げ,1800,晴,西,4,4,1-6-5,11350,1-5-6,3560,1-6,1790,1-6,1390
三国,2026/5/18,11,,4,3848,川上聡介,S1,,,,,,,,,,,,,,,,,,,,
三国,2026/5/18,12,1,1,3946,赤岩善生,finish,17,15,6.74,1,0.06,1.48.4,逃げ,1800,晴,西,3,3,1-3-2,1150,1-2-3,300,1-3,440,1-3,260
三国,2026/5/18,12,2,3,4512,高野哲史,finish,60,36,6.77,3,0.13,1.49.7,逃げ,1800,晴,西,3,3,1-3-2,1150,1-2-3,300,1-3,440,1-3,260
三国,2026/5/18,12,3,2,4502,遠藤エミ,finish,55,28,6.76,2,0.08,1.50.6,逃げ,1800,晴,西,3,3,1-3-2,1150,1-2-3,300,1-3,440,1-3,260
三国,2026/5/18,12,4,4,4659,木下翔太,finish,25,14,6.71,4,0.18,1.52.5,逃げ,1800,晴,西,3,3,1-3-2,1150,1-2-3,300,1-3,440,1-3,260
三国,2026/5/18,12,5,5,4199,北川潤二,finish,70,46,6.78,5,0.23,. .,逃げ,1800,晴,西,3,3,1-3-2,1150,1-2-3,300,1-3,440,1-3,260
三国,2026/5/18,12,6,6,4140,梶野学志,finish,39,43,6.86,6,0.24,. .,逃げ,1800,晴,西,3,3,1-3-2,1150,1-2-3,300,1-3,440,1-3,260
浜名湖,2026/5/18,1,1,1,4197,渥美卓郎,finish,28,13,6.66,1,0.17,1.50.2,逃げ,1800,晴,南,4,2,1-3-5,1150,1-3-5,530,1-3,440,1-3,300
浜名湖,2026/5/18,1,2,3,4911,片岡大地,finish,4,39,6.68,3,0.17,1.50.8,逃げ,1800,晴,南,4,2,1-3-5,1150,1-3-5,530,1-3,440,1-3,300
