会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
常滑,2026/5/15,12,2,2,4350,篠崎元志,finish,51,46,6.76,2,0.06,1.50.5,1-2-3,520,1-2-3,310,1-2,220,1-2,180
常滑,2026/5/15,12,3,3,4828,松山将吾,finish,55,67,6.70,3,0.05,1.52.0,1-2-3,520,1-2-3,310,1-2,220,1-2,180
常滑,2026/5/15,12,4,4,5112,砂長知輝,finish,33,30,6.68,4,0.11,1.52.6,1-2-3,520,1-2-3,310,1-2,220,1-2,180
常滑,2026/5/15,12,5,5,4798,浜先真範,finish,28,16,6.77,5,0.09,. .,1-2-3,520,1-2-3,310,1-2,220,1-2,180
常滑,2026/5/15,12,6,6,3931,黒崎竜也,finish,47,26,6.75,6,0.09,. .,1-2-3,520,1-2-3,310,1-2,220,1-2,180
蒲郡,2026/5/15,1,1,2,4878,西岡育未,finish,46,68,6.57,2,0.03,1.49.5,2-5-6,6080,2-5-6,1860,2-5,910,2-5,730
蒲郡,2026/5/15,1,2,5,4419,原加央理,finish,45,21,6.64,5,0.09,1.51.4,2-5-6,6080,2-5-6,1860,2-5,910,2-5,730
蒲郡,2026/5/15,1,3,6,3604,武藤綾子,finish,66,45,6.69,6,0.15,1.52.7,2-5-6,6080,2-5-6,1860,2-5,910,2-5,730
蒲郡,2026/5/15,1,4,1,5346,中村紋夕梨,finish,71,20,6.65,1,0.06,1.52.9,2-5-6,6080,2-5-6,1860,2-5,910,2-5,730
蒲郡,2026/5/15,1,5,4,5287,滝沢織寧,finish,12,61,6.64,4,0.01,. .,2-5-6,6080,2-5-6,1860,2-5,910,2-5,730
蒲郡,2026/5/15,1,6,3,4678,水野望美,finish,53,40,6.63,3,0.02,. .,2-5-6,6080,2-5-6,1860,2-5,910,2-5,730
蒲郡,2026/5/15,2,1,2,4372,原田佑実,finish,41,33,6.68,2,0.11,1.49.6,2-3-6,2830,2-3-6,1110,2-3,960,2-3,690
蒲郡,2026/5/15,2,2,3,4897,深見亜由美,finish,67,24,6.73,3,0.13,1.50.6,2-3-6,2830,2-3-6,1110,2-3,960,2-3,690
蒲郡,2026/5/15,2,3,6,4984,森下愛梨,finish,19,36,6.70,6,0.21,1.52.6,2-3-6,2830,2-3-6,1110,2-3,960,2-3,690
蒲郡,2026/5/15,2,4,4,5272,松田真実,finish,30,63,6.70,4,0.14,1.53.6,2-3-6,2830,2-3-6,1110,2-3,960,2-3,690
蒲郡,2026/5/15,2,5,5,4744,伊藤玲奈,finish,33,57,6.76,5,0.15,. .,2-3-6,2830,2-3-6,1110,2-3,960,2-3,690
蒲郡,2026/5/15,2,6,1,5072,吉田杏美,finish,14,53,6.72,1,0.23,. .,2-3-6,2830,2-3-6,1110,2-3,960,2-3,690
蒲郡,2026/5/15,3,1,1,5184,飯塚響,finish,31,51,6.70,1,0.10,1.49.7,1-2-6,4500,1-2-6,980,1-2,1120,1-2,530
蒲郡,2026/5/15,3,2,2,4689,豊田結,finish,59,17,6.69,2,0.08,1.50.6,1-2-6,4500,1-2-6,980,1-2,1120,1-2,530
蒲郡,2026/5/15,3,3,6,4901,出口舞有子,finish,28,65,6.71,3,0.05,1.52.2,1-2-6,4500,1-2-6,980,1-2,1120,1-2,530
蒲郡,2026/5/15,3,4,5,4974,安井瑞紀,finish,68,55,6.84,6,0.02,1.52.8,1-2-6,4500,1-2-6,980,1-2,1120,1-2,530
蒲郡,2026/5/15,3,5,3,4891,寺島美里,finish,50,77,6.77,4,0.03,. .,1-2-6,4500,1-2-6,980,1-2,1120,1-2,530
蒲郡,2026/5/15,3,6,4,5347,井澤聖奈,finish,49,60,6.73,5,0.04,. .,1-2-6,4500,1-2-6,980,1-2,1120,1-2,530
蒲郡,2026/5/15,4,1,2,4964,土屋南,finish,20,70,6.69,2,0.09,1.47.6,2-3-4,1050,2-3-4,460,2-3,440,2-3,290
蒲郡,2026/5/15,4,2,3,5189,藤原早菜,finish,16,58,6.60,3,0.12,1.50.0,2-3-4,1050,2-3-4,460,2-3,440,2-3,290
蒲郡,2026/5/15,4,3,4,4791,黒澤めぐみ,finish,47,66,6.70,4,0.10,1.51.6,2-3-4,1050,2-3-4,460,2-3,440,2-3,290
蒲郡,2026/5/15,4,4,5,5230,石原凪紗,finish,24,67,6.55,6,0.03,1.54.2,2-3-4,1050,2-3-4,460,2-3,440,2-3,290
蒲郡,2026/5/15,4,5,1,4844,村上奈穂,finish,43,49,6.73,1,0.06,. .,2-3-4,1050,2-3-4,460,2-3,440,2-3,290
蒲郡,2026/5/15,4,6,6,5013,山下夏鈴,finish,73,62,6.66,5,0.05,. .,2-3-4,1050,2-3-4,460,2-3,440,2-3,290
蒲郡,2026/5/15,5,1,4,3999,大瀧明日香,finish,22,37,6.72,4,0.10,1.50.0,4-5-6,2730,4-5-6,1360,4-5,810,4-5,940
蒲郡,2026/5/15,5,2,5,5296,永田楽,finish,32,39,6.73,5,0.11,1.50.7,4-5-6,2730,4-5-6,1360,4-5,810,4-5,940
蒲郡,2026/5/15,5,3,6,5192,中尾優香,finish,55,41,6.69,6,0.17,1.52.8,4-5-6,2730,4-5-6,1360,4-5,810,4-5,940
蒲郡,2026/5/15,5,4,3,5079,大石真央,finish,48,35,6.71,3,0.24,1.53.8,4-5-6,2730,4-5-6,1360,4-5,810,4-5,940
蒲郡,2026/5/15,5,5,2,5306,河内悠利杏,finish,29,72,6.68,2,0.27,. .,4-5-6,2730,4-5-6,1360,4-5,810,4-5,940
蒲郡,2026/5/15,5,6,1,5180,藤本紗弥香,finish,36,32,6.64,1,0.18,. .,4-5-6,2730,4-5-6,1360,4-5,810,4-5,940
蒲郡,2026/5/15,6,1,4,4373,若狭奈美子,finish,61,43,6.68,4,0.13,1.51.8,4-5-1,2430,1-4-5,450,4-5,570,4-5,360
蒲郡,2026/5/15,6,2,5,4286,平田さやか,finish,35,54,6.70,5,0.19,1.54.0,4-5-1,2430,1-4-5,450,4-5,570,4-5,360
蒲郡,2026/5/15,6,3,1,5305,伊藤栞,finish,11,69,6.78,1,0.11,1.56.8,4-5-1,2430,1-4-5,450,4-5,570,4-5,360
蒲郡,2026/5/15,6,4,2,5287,滝沢織寧,finish,12,61,6.69,2,0.18,1.58.3,4-5-1,2430,1-4-5,450,4-5,570,4-5,360
蒲郡,2026/5/15,6,5,3,5072,吉田杏美,finish,14,53,6.77,3,0.25,. .,4-5-1,2430,1-4-5,450,4-5,570,4-5,360
蒲郡,2026/5/15,6,,6,5340,樋江井舞,S1,,,,,,,,,,,,,,
蒲郡,2026/5/15,7,1,1,4117,廣中智紗衣,finish,57,47,6.65,1,0.22,1.48.7,1-2-3,1690,1-2-3,360,1-2,770,1-2,930
蒲郡,2026/5/15,7,2,2,3580,水口由紀,finish,75,46,6.77,2,0.20,1.51.4,1-2-3,1690,1-2-3,360,1-2,770,1-2,930
蒲郡,2026/5/15,7,3,3,4775,千葉真弥,finish,56,26,6.67,3,0.13,1.52.9,1-2-3,1690,1-2-3,360,1-2,770,1-2,930
蒲郡,2026/5/15,7,4,5,4891,寺島美里,finish,50,77,6.74,5,0.24,1.53.8,1-2-3,1690,1-2-3,360,1-2,770,1-2,930
蒲郡,2026/5/15,7,5,4,4984,森下愛梨,finish,19,36,6.72,4,0.30,. .,1-2-3,1690,1-2-3,360,1-2,770,1-2,930
蒲郡,2026/5/15,7,6,6,5442,池田美優,finish,37,64,6.77,6,0.30,. .,1-2-3,1690,1-2-3,360,1-2,770,1-2,930
蒲郡,2026/5/15,8,1,1,4987,島倉都,finish,74,56,6.72,1,0.13,1.54.8,1-3-5,2700,1-3-5,1150,1-3,1000,1-3,560
蒲郡,2026/5/15,8,2,3,4536,喜井つかさ,finish,52,50,6.81,3,0.10,1.57.4,1-3-5,2700,1-3-5,1150,1-3,1000,1-3,560
蒲郡,2026/5/15,8,3,5,5189,藤原早菜,finish,16,58,6.68,5,0.20,1.59.2,1-3-5,2700,1-3-5,1150,1-3,1000,1-3,560
蒲郡,2026/5/15,8,4,6,3528,笠野友紀恵,finish,65,76,6.77,6,0.24,2.00.2,1-3-5,2700,1-3-5,1150,1-3,1000,1-3,560
蒲郡,2026/5/15,8,5,4,4897,深見亜由美,finish,67,24,6.92,4,0.18,. .,1-3-5,2700,1-3-5,1150,1-3,1000,1-3,560
蒲郡,2026/5/15,8,,2,4994,山本梨菜,S1,,,,,,,,,,,,,,
蒲郡,2026/5/15,9,1,4,4385,鈴木祐美子,finish,62,73,6.72,4,0.14,1.50.5,4-5-3,94680,3-4-5,6130,4-5,21510,4-5,8550
蒲郡,2026/5/15,9,2,5,5306,河内悠利杏,finish,29,72,6.78,5,0.09,1.51.4,4-5-3,94680,3-4-5,6130,4-5,21510,4-5,8550
蒲郡,2026/5/15,9,3,3,4473,藤堂里香,finish,17,38,6.74,3,0.21,1.52.7,4-5-3,94680,3-4-5,6130,4-5,21510,4-5,8550
蒲郡,2026/5/15,9,4,6,5272,松田真実,finish,30,63,6.74,6,0.21,1.54.0,4-5-3,94680,3-4-5,6130,4-5,21510,4-5,8550
蒲郡,2026/5/15,9,5,1,4791,黒澤めぐみ,finish,47,66,6.74,1,0.29,. .,4-5-3,94680,3-4-5,6130,4-5,21510,4-5,8550
蒲郡,2026/5/15,9,6,2,5184,飯塚響,finish,31,51,6.77,2,0.28,. .,4-5-3,94680,3-4-5,6130,4-5,21510,4-5,8550
蒲郡,2026/5/15,10,1,1,4373,若狭奈美子,finish,61,43,6.72,1,0.12,1.48.5,1-3-5,690,1-3-5,280,1-3,290,1-3,260
蒲郡,2026/5/15,10,2,3,4689,豊田結,finish,59,17,6.77,3,0.18,1.50.7,1-3-5,690,1-3-5,280,1-3,290,1-3,260
蒲郡,2026/5/15,10,3,5,4964,土屋南,finish,20,70,6.76,5,0.19,1.51.1,1-3-5,690,1-3-5,280,1-3,290,1-3,260
蒲郡,2026/5/15,10,4,2,5296,永田楽,finish,32,39,6.75,2,0.15,1.53.6,1-3-5,690,1-3-5,280,1-3,290,1-3,260
蒲郡,2026/5/15,10,5,4,4372,原田佑実,finish,41,33,6.74,4,0.22,. .,1-3-5,690,1-3-5,280,1-3,290,1-3,260
蒲郡,2026/5/15,10,6,6,4678,水野望美,finish,53,40,6.84,6,0.23,. .,1-3-5,690,1-3-5,280,1-3,290,1-3,260
蒲郡,2026/5/15,11,1,1,4974,安井瑞紀,finish,68,55,6.81,1,0.13,1.49.7,1-2-3,1580,1-2-3,640,1-2,460,1-2,350
蒲郡,2026/5/15,11,2,2,5192,中尾優香,finish,55,41,6.84,2,0.19,1.50.7,1-2-3,1580,1-2-3,640,1-2,460,1-2,350
蒲郡,2026/5/15,11,3,3,5340,樋江井舞,finish,70,34,6.82,3,0.19,1.51.9,1-2-3,1580,1-2-3,640,1-2,460,1-2,350
蒲郡,2026/5/15,11,4,4,4878,西岡育未,finish,46,68,6.74,4,0.25,1.53.2,1-2-3,1580,1-2-3,640,1-2,460,1-2,350
蒲郡,2026/5/15,11,5,6,5230,石原凪紗,finish,24,67,6.75,6,0.14,. .,1-2-3,1580,1-2-3,640,1-2,460,1-2,350
蒲郡,2026/5/15,11,6,5,4117,廣中智紗衣,finish,57,47,6.72,5,0.19,. .,1-2-3,1580,1-2-3,640,1-2,460,1-2,350
蒲郡,2026/5/15,12,1,4,4775,千葉真弥,finish,56,26,6.76,4,0.14,1.48.3,4-6-2,21640,2-4-6,3200,4-6,4100,4-6,2570
蒲郡,2026/5/15,12,2,6,4286,平田さやか,finish,35,54,6.74,6,0.25,1.50.6,4-6-2,21640,2-4-6,3200,4-6,4100,4-6,2570
蒲郡,2026/5/15,12,3,2,4901,出口舞有子,finish,28,65,6.77,2,0.27,1.52.0,4-6-2,21640,2-4-6,3200,4-6,4100,4-6,2570
蒲郡,2026/5/15,12,4,1,4994,山本梨菜,finish,51,14,6.71,1,0.36,1.52.6,4-6-2,21640,2-4-6,3200,4-6,4100,4-6,2570
蒲郡,2026/5/15,12,5,5,3999,大瀧明日香,finish,22,37,6.84,5,0.22,. .,4-6-2,21640,2-4-6,3200,4-6,4100,4-6,2570
蒲郡,2026/5/15,12,6,3,5013,山下夏鈴,finish,73,62,6.69,3,0.27,. .,4-6-2,21640,2-4-6,3200,4-6,4100,4-6,2570
平和島,2026/5/15,1,1,3,4287,今井貴士,finish,59,13,6.84,3,0.14,1.49.9,3-2-4,7040,2-3-4,2510,3-2,710,2-3,370
平和島,2026/5/15,1,2,2,5252,荒木颯斗,finish,20,49,6.77,2,0.12,1.51.2,3-2-4,7040,2-3-4,2510,3-2,710,2-3,370
平和島,2026/5/15,1,3,4,3289,高橋淳美,finish,47,72,6.81,4,0.18,1.53.2,3-2-4,7040,2-3-4,2510,3-2,710,2-3,370
平和島,2026/5/15,1,4,1,3870,寺嶋雄,finish,19,50,6.74,1,0.09,1.54.2,3-2-4,7040,2-3-4,2510,3-2,710,2-3,370
平和島,2026/5/15,1,5,6,4281,大澤大夢,finish,40,34,6.76,6,0.17,. .,3-2-4,7040,2-3-4,2510,3-2,710,2-3,370
平和島,2026/5/15,1,6,5,5007,近藤雄一郎,finish,63,20,6.86,5,0.19,. .,3-2-4,7040,2-3-4,2510,3-2,710,2-3,370
平和島,2026/5/15,2,1,1,5204,宇恵有香,finish,27,29,6.71,1,0.10,1.48.9,1-3-5,11740,1-3-5,3090,1-3,1620,1-3,500
平和島,2026/5/15,2,2,3,4191,赤羽克也,finish,43,11,6.77,3,0.12,1.49.9,1-3-5,11740,1-3-5,3090,1-3,1620,1-3,500
平和島,2026/5/15,2,3,5,4145,小澤学,finish,49,52,6.79,5,0.16,1.52.0,1-3-5,11740,1-3-5,3090,1-3,1620,1-3,500
平和島,2026/5/15,2,4,4,3654,武田光史,finish,58,39,6.82,4,0.15,1.52.4,1-3-5,11740,1-3-5,3090,1-3,1620,1-3,500
平和島,2026/5/15,2,5,2,3294,野中義生,finish,72,10,6.73,2,0.09,. .,1-3-5,11740,1-3-5,3090,1-3,1620,1-3,500
平和島,2026/5/15,2,6,6,5436,市川瑚幸,finish,14,67,6.75,6,0.14,. .,1-3-5,11740,1-3-5,3090,1-3,1620,1-3,500
平和島,2026/5/15,3,1,2,4294,古賀繁輝,finish,44,21,6.79,2,0.11,1.49.8,2-5-3,4180,2-3-5,1410,2-5,650,2-5,320
平和島,2026/5/15,3,2,5,4188,久田敏之,finish,68,54,6.91,5,0.06,1.50.5,2-5-3,4180,2-3-5,1410,2-5,650,2-5,320
平和島,2026/5/15,3,3,3,5069,山崎小葉音,finish,56,26,6.81,3,0.07,1.51.6,2-5-3,4180,2-3-5,1410,2-5,650,2-5,320
平和島,2026/5/15,3,4,4,5082,一色凌雅,finish,24,25,6.76,4,0.13,1.53.1,2-5-3,4180,2-3-5,1410,2-5,650,2-5,320
平和島,2026/5/15,3,5,6,4854,大橋由珠,finish,61,24,6.72,6,0.05,. .,2-5-3,4180,2-3-5,1410,2-5,650,2-5,320
平和島,2026/5/15,3,6,1,4463,三苫晃幸,finish,28,44,6.78,1,0.22,. .,2-5-3,4180,2-3-5,1410,2-5,650,2-5,320
平和島,2026/5/15,4,1,2,4737,竹井貴史,finish,29,61,6.75,2,0.21,1.54.9,2-4-5,4460,2-4-5,1710,2-4,550,2-4,400
平和島,2026/5/15,4,2,4,4228,吉田慎二郎,finish,33,62,6.74,4,0.05,1.58.1,2-4-5,4460,2-4-5,1710,2-4,550,2-4,400
平和島,2026/5/15,4,3,5,4690,高石梨菜,finish,22,47,6.79,5,0.09,2.00.6,2-4-5,4460,2-4-5,1710,2-4,550,2-4,400
平和島,2026/5/15,4,4,6,3681,山谷央,finish,66,58,6.90,6,0.07,2.04.8,2-4-5,4460,2-4-5,1710,2-4,550,2-4,400
平和島,2026/5/15,4,,1,5101,表健太,S1,,,,,,,,,,,,,,
平和島,2026/5/15,4,,3,4391,松田祐季,S0,,,,,,,,,,,,,,
平和島,2026/5/15,5,1,1,3289,高橋淳美,finish,47,72,6.88,1,0.08,1.50.9,1-2-3,8480,1-2-3,1910,1-2,1230,1-2,1280
平和島,2026/5/15,5,2,2,4076,杉田篤光,finish,60,14,6.86,2,0.12,1.52.1,1-2-3,8480,1-2-3,1910,1-2,1230,1-2,1280
平和島,2026/5/15,5,3,3,3930,岸本隆,finish,75,55,6.86,3,0.11,1.53.4,1-2-3,8480,1-2-3,1910,1-2,1230,1-2,1280
平和島,2026/5/15,5,4,6,4042,丸岡正典,finish,37,51,6.87,6,0.22,1.54.1,1-2-3,8480,1-2-3,1910,1-2,1230,1-2,1280
平和島,2026/5/15,5,5,4,4474,渡辺崇,finish,55,18,6.82,4,0.17,. .,1-2-3,8480,1-2-3,1910,1-2,1230,1-2,1280
平和島,2026/5/15,5,6,5,4298,宮下元胤,finish,10,15,6.80,5,0.21,. .,1-2-3,8480,1-2-3,1910,1-2,1230,1-2,1280
平和島,2026/5/15,6,1,1,5051,松本純平,finish,23,35,6.78,1,0.12,1.49.6,1-2-5,1080,1-2-5,490,1-2,350,1-2,540
平和島,2026/5/15,6,2,2,4006,小野勇作,finish,34,69,6.77,2,0.14,1.51.7,1-2-5,1080,1-2-5,490,1-2,350,1-2,540
平和島,2026/5/15,6,3,5,4743,木村仁紀,finish,45,36,6.82,5,0.10,1.52.7,1-2-5,1080,1-2-5,490,1-2,350,1-2,540
平和島,2026/5/15,6,4,4,4151,下河誉史,finish,71,66,6.79,4,0.08,1.53.4,1-2-5,1080,1-2-5,490,1-2,350,1-2,540
平和島,2026/5/15,6,5,6,3947,寺本昇平,finish,73,38,6.79,6,0.12,. .,1-2-5,1080,1-2-5,490,1-2,350,1-2,540
平和島,2026/5/15,6,6,3,5243,三馬崇史,finish,17,57,6.77,3,0.12,. .,1-2-5,1080,1-2-5,490,1-2,350,1-2,540
平和島,2026/5/15,7,1,1,4478,櫻本あゆみ,finish,62,31,6.76,1,0.05,1.49.4,1-6-2,530,1-2-6,210,1-6,370,1-6,140
平和島,2026/5/15,7,2,6,4166,吉田拡郎,finish,25,37,6.73,5,0.02,1.50.6,1-6-2,530,1-2-6,210,1-6,370,1-6,140
平和島,2026/5/15,7,3,2,4389,伊藤喜智,finish,54,27,6.88,2,0.10,1.53.1,1-6-2,530,1-2-6,210,1-6,370,1-6,140
平和島,2026/5/15,7,4,3,3582,吉川昭男,finish,67,48,6.93,3,0.11,1.55.6,1-6-2,530,1-2-6,210,1-6,370,1-6,140
平和島,2026/5/15,7,5,5,5436,市川瑚幸,finish,14,67,6.91,6,0.04,. .,1-6-2,530,1-2-6,210,1-6,370,1-6,140
平和島,2026/5/15,7,,4,5007,近藤雄一郎,F,,,,,,,,,,,,,,
平和島,2026/5/15,8,1,1,5082,一色凌雅,finish,24,25,6.88,1,0.16,1.50.1,1-2-3,760,1-2-3,300,1-2,400,1-2,270
平和島,2026/5/15,8,2,2,3654,武田光史,finish,58,39,6.98,2,0.18,1.51.2,1-2-3,760,1-2-3,300,1-2,400,1-2,270
平和島,2026/5/15,8,3,3,4281,大澤大夢,finish,40,34,6.86,3,0.18,1.53.6,1-2-3,760,1-2-3,300,1-2,400,1-2,270
平和島,2026/5/15,8,4,4,5204,宇恵有香,finish,27,29,6.91,4,0.20,1.55.4,1-2-3,760,1-2-3,300,1-2,400,1-2,270
平和島,2026/5/15,8,5,5,5252,荒木颯斗,finish,20,49,6.88,5,0.23,. .,1-2-3,760,1-2-3,300,1-2,400,1-2,270
平和島,2026/5/15,8,6,6,5101,表健太,finish,31,59,6.86,6,0.39,. .,1-2-3,760,1-2-3,300,1-2,400,1-2,270
平和島,2026/5/15,9,1,3,4690,高石梨菜,finish,22,47,6.92,3,0.12,1.49.9,3-5-1,35980,1-3-5,3060,3-5,9500,3-5,7910
平和島,2026/5/15,9,2,5,3998,冨成謙児,finish,38,19,6.84,5,0.13,1.51.8,3-5-1,35980,1-3-5,3060,3-5,9500,3-5,7910
平和島,2026/5/15,9,3,1,3930,岸本隆,finish,75,55,6.91,1,0.05,1.52.4,3-5-1,35980,1-3-5,3060,3-5,9500,3-5,7910
平和島,2026/5/15,9,4,2,4298,宮下元胤,finish,10,15,6.96,2,0.10,1.54.2,3-5-1,35980,1-3-5,3060,3-5,9500,3-5,7910
平和島,2026/5/15,9,5,6,3713,伊藤誠二,finish,36,46,6.87,6,0.12,. .,3-5-1,35980,1-3-5,3060,3-5,9500,3-5,7910
平和島,2026/5/15,9,6,4,4191,赤羽克也,finish,43,11,6.90,4,0.12,. .,3-5-1,35980,1-3-5,3060,3-5,9500,3-5,7910
平和島,2026/5/15,10,1,2,3579,中里優子,finish,39,71,6.98,2,0.11,1.50.2,2-1-3,7290,1-2-3,290,2-1,4530,1-2,580
平和島,2026/5/15,10,2,1,4287,今井貴士,finish,59,13,6.92,1,0.14,1.52.6,2-1-3,7290,1-2-3,290,2-1,4530,1-2,580
平和島,2026/5/15,10,3,3,4737,竹井貴史,finish,29,61,6.93,3,0.07,1.53.5,2-1-3,7290,1-2-3,290,2-1,4530,1-2,580
平和島,2026/5/15,10,4,6,4145,小澤学,finish,49,52,6.95,6,0.17,1.54.8,2-1-3,7290,1-2-3,290,2-1,4530,1-2,580
平和島,2026/5/15,10,5,5,3482,金子猛志,finish,41,22,7.02,5,0.13,. .,2-1-3,7290,1-2-3,290,2-1,4530,1-2,580
平和島,2026/5/15,10,6,4,3947,寺本昇平,finish,73,38,6.92,4,0.14,. .,2-1-3,7290,1-2-3,290,2-1,4530,1-2,580
平和島,2026/5/15,11,1,1,4042,丸岡正典,finish,37,51,6.90,1,0.09,1.49.5,1-4-2,2100,1-2-4,430,1-4,610,1-4,680
平和島,2026/5/15,11,2,4,4391,松田祐季,finish,46,64,6.93,4,0.23,1.51.8,1-4-2,2100,1-2-4,430,1-4,610,1-4,680
平和島,2026/5/15,11,3,2,4188,久田敏之,finish,68,54,6.87,2,0.05,1.53.1,1-4-2,2100,1-2-4,430,1-4,610,1-4,680
平和島,2026/5/15,11,4,6,5051,松本純平,finish,23,35,6.86,6,0.29,1.54.4,1-4-2,2100,1-2-4,430,1-4,610,1-4,680
平和島,2026/5/15,11,5,3,4474,渡辺崇,finish,55,18,6.88,3,0.14,. .,1-4-2,2100,1-2-4,430,1-4,610,1-4,680
平和島,2026/5/15,11,6,5,4294,古賀繁輝,finish,44,21,6.84,5,0.25,. .,1-4-2,2100,1-2-4,430,1-4,610,1-4,680
平和島,2026/5/15,12,1,1,4166,吉田拡郎,finish,25,37,6.80,1,0.21,1.49.2,1-6-2,7790,1-2-6,1390,1-6,2520,1-6,3310
平和島,2026/5/15,12,2,6,4478,櫻本あゆみ,finish,62,31,6.86,6,0.14,1.51.1,1-6-2,7790,1-2-6,1390,1-6,2520,1-6,3310
平和島,2026/5/15,12,3,2,4743,木村仁紀,finish,45,36,6.92,2,0.23,1.52.5,1-6-2,7790,1-2-6,1390,1-6,2520,1-6,3310
平和島,2026/5/15,12,4,3,4228,吉田慎二郎,finish,33,62,6.87,3,0.20,1.53.6,1-6-2,7790,1-2-6,1390,1-6,2520,1-6,3310
平和島,2026/5/15,12,5,4,5243,三馬崇史,finish,17,57,6.94,4,0.15,. .,1-6-2,7790,1-2-6,1390,1-6,2520,1-6,3310
平和島,2026/5/15,12,6,5,4076,杉田篤光,finish,60,14,6.96,5,0.20,. .,1-6-2,7790,1-2-6,1390,1-6,2520,1-6,3310
江戸川,2026/5/15,1,1,3,4379,桑島和宏,finish,35,49,6.92,3,0.03,1.49.8,3-2-1,9280,1-2-3,500,3-2,2690,2-3,1520
江戸川,2026/5/15,1,2,2,4608,荒井翔伍,finish,50,53,6.92,2,0.07,1.51.5,3-2-1,9280,1-2-3,500,3-2,2690,2-3,1520
江戸川,2026/5/15,1,3,1,4649,和田操拓,finish,38,62,6.94,1,0.07,1.52.0,3-2-1,9280,1-2-3,500,3-2,2690,2-3,1520
江戸川,2026/5/15,1,4,5,4645,上村純一,finish,47,48,6.89,5,0.08,1.53.3,3-2-1,9280,1-2-3,500,3-2,2690,2-3,1520
江戸川,2026/5/15,1,5,6,4928,栗城匠,finish,55,65,6.93,6,0.04,. .,3-2-1,9280,1-2-3,500,3-2,2690,2-3,1520
江戸川,2026/5/15,1,6,4,5136,濱野斗馬,finish,32,18,6.88,4,0.09,. .,3-2-1,9280,1-2-3,500,3-2,2690,2-3,1520
江戸川,2026/5/15,2,1,3,3822,平尾崇典,finish,33,66,6.98,3,0.06,1.50.5,3-2-4,4010,2-3-4,1440,3-2,1450,2-3,920
江戸川,2026/5/15,2,2,2,4466,南佑典,finish,48,64,7.06,2,0.09,1.51.7,3-2-4,4010,2-3-4,1440,3-2,1450,2-3,920
江戸川,2026/5/15,2,3,4,4430,永田秀二,finish,41,15,6.97,4,0.08,1.52.5,3-2-4,4010,2-3-4,1440,3-2,1450,2-3,920
江戸川,2026/5/15,2,4,1,4610,佐藤大佑,finish,25,22,6.95,1,0.22,1.52.6,3-2-4,4010,2-3-4,1440,3-2,1450,2-3,920
江戸川,2026/5/15,2,5,6,4420,津久井拓也,finish,63,20,6.91,6,0.21,. .,3-2-4,4010,2-3-4,1440,3-2,1450,2-3,920
江戸川,2026/5/15,2,6,5,4075,中野次郎,finish,24,54,7.01,5,0.16,. .,3-2-4,4010,2-3-4,1440,3-2,1450,2-3,920
江戸川,2026/5/15,3,1,3,3940,飯山泰,finish,46,52,7.10,3,0.11,1.51.3,3-5-2,17100,2-3-5,2720,3-5,4410,3-5,3500
江戸川,2026/5/15,3,2,5,4769,馬場剛,finish,54,46,6.80,5,0.08,1.52.1,3-5-2,17100,2-3-5,2720,3-5,4410,3-5,3500
江戸川,2026/5/15,3,3,2,4364,池永太,finish,39,39,6.98,2,0.07,1.54.3,3-5-2,17100,2-3-5,2720,3-5,4410,3-5,3500
江戸川,2026/5/15,3,4,4,4500,山田康二,finish,36,55,6.92,4,0.09,1.54.4,3-5-2,17100,2-3-5,2720,3-5,4410,3-5,3500
江戸川,2026/5/15,3,5,1,4401,小林泰,finish,45,25,7.03,1,0.12,. .,3-5-2,17100,2-3-5,2720,3-5,4410,3-5,3500
江戸川,2026/5/15,3,6,6,4161,黒柳浩孝,finish,11,61,6.96,6,0.09,. .,3-5-2,17100,2-3-5,2720,3-5,4410,3-5,3500
江戸川,2026/5/15,4,1,1,5038,金田智博,finish,26,34,6.87,1,0.11,1.51.7,1-5-2,3180,1-2-5,980,1-5,720,1-5,820
江戸川,2026/5/15,4,2,5,4847,佐藤隆太郎,finish,14,26,6.98,5,0.14,1.52.6,1-5-2,3180,1-2-5,980,1-5,720,1-5,820
江戸川,2026/5/15,4,3,2,4652,酒見峻介,finish,28,23,6.90,2,0.15,1.54.9,1-5-2,3180,1-2-5,980,1-5,720,1-5,820
江戸川,2026/5/15,4,4,4,4095,福来剛,finish,53,50,6.80,4,0.17,1.56.3,1-5-2,3180,1-2-5,980,1-5,720,1-5,820
江戸川,2026/5/15,4,5,6,4441,末永由楽,finish,19,14,6.98,6,0.15,. .,1-5-2,3180,1-2-5,980,1-5,720,1-5,820
江戸川,2026/5/15,4,6,3,4438,森作雄大,finish,22,59,6.96,3,0.17,. .,1-5-2,3180,1-2-5,980,1-5,720,1-5,820
江戸川,2026/5/15,5,1,3,4311,岡村仁,finish,30,12,6.82,3,0.16,1.51.5,3-1-5,3410,1-3-5,780,3-1,730,1-3,260
江戸川,2026/5/15,5,2,1,4452,松尾祭,finish,57,36,6.80,1,0.21,1.53.3,3-1-5,3410,1-3-5,780,3-1,730,1-3,260
江戸川,2026/5/15,5,3,5,5095,小原聡将,finish,21,11,6.88,5,0.20,1.55.2,3-1-5,3410,1-3-5,780,3-1,730,1-3,260
