race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
042025082807,6,4555,0.0358,0.075855,4
042025082808,1,4210,0.5221,1.000000,5
042025082808,2,4186,0.0529,0.101240,3
042025082808,3,3950,0.0682,0.130633,2
042025082808,4,5028,0.3266,0.625614,1
042025082808,5,5318,0.0138,0.026380,4
042025082808,6,4327,0.0165,0.031650,6
042025082809,1,3422,0.7301,1.000000,3
042025082809,2,4495,0.0681,0.093210,2
042025082809,3,3653,0.0344,0.047151,4
042025082809,4,4754,0.1060,0.145143,
042025082809,5,4538,0.0407,0.055803,1
042025082809,6,3629,0.0207,0.028340,5
042025082810,1,3572,0.4011,1.000000,2
042025082810,2,3605,0.0618,0.154150,6
042025082810,3,4391,0.3496,0.871527,1
042025082810,4,5150,0.1229,0.306468,3
042025082810,5,4465,0.0268,0.066730,5
042025082810,6,4131,0.0378,0.094301,4
042025082811,1,4377,0.6354,1.000000,2
042025082811,2,4357,0.1423,0.223911,1
042025082811,3,4460,0.1054,0.165840,3
042025082811,4,3589,0.0183,0.028774,5
042025082811,5,4794,0.0945,0.148779,
042025082811,6,3313,0.0042,0.006566,4
042025082812,1,3256,0.6325,1.000000,1
042025082812,2,3268,0.0333,0.052713,4
042025082812,3,4096,0.2395,0.378612,2
042025082812,4,3497,0.0384,0.060662,6
042025082812,5,4209,0.0257,0.040594,3
042025082812,6,4653,0.0306,0.048421,5
052025082801,1,5234,0.5901,1.000000,1
052025082801,2,5304,0.0164,0.027831,5
052025082801,3,5133,0.1226,0.207774,3
052025082801,4,5229,0.2225,0.377129,2
052025082801,5,5349,0.0071,0.012087,6
052025082801,6,5110,0.0412,0.069867,4
052025082802,1,5279,0.5662,1.000000,1
052025082802,2,5090,0.1150,0.203058,4
052025082802,3,4930,0.2057,0.363328,6
052025082802,4,5329,0.0412,0.072835,5
052025082802,5,5333,0.0279,0.049295,2
052025082802,6,5044,0.0439,0.077495,3
052025082803,1,5120,0.4016,1.000000,1
052025082803,2,5096,0.2290,0.570206,4
052025082803,3,5197,0.3039,0.756637,3
052025082803,4,5350,0.0244,0.060681,
052025082803,5,5130,0.0295,0.073497,2
052025082803,6,5294,0.0116,0.028863,5
052025082804,1,5179,0.3621,1.000000,1
052025082804,2,5226,0.2256,0.622999,4
052025082804,3,5319,0.1253,0.346006,3
052025082804,4,5075,0.2271,0.627265,2
052025082804,5,5074,0.0408,0.112592,6
052025082804,6,5282,0.0192,0.053056,5
052025082805,1,5167,0.3919,1.000000,2
052025082805,2,5133,0.1086,0.277106,5
052025082805,3,5132,0.3410,0.870116,1
052025082805,4,5285,0.0230,0.058751,4
052025082805,5,5178,0.0257,0.065581,6
052025082805,6,5058,0.1097,0.280036,3
052025082806,1,5232,0.4572,1.000000,
052025082806,2,5256,0.2507,0.548430,2
052025082806,3,5279,0.1280,0.279888,3
052025082806,4,5349,0.0111,0.024197,5
052025082806,5,5087,0.1217,0.266169,1
052025082806,6,5076,0.0313,0.068484,4
052025082807,1,5125,0.7111,1.000000,3
052025082807,2,5120,0.0761,0.107083,4
052025082807,3,5206,0.0773,0.108743,1
052025082807,4,5236,0.0254,0.035769,6
052025082807,5,5090,0.0431,0.060546,2
052025082807,6,5034,0.0670,0.094170,5
052025082808,1,5216,0.8474,1.000000,4
052025082808,2,5294,0.0313,0.036967,3
052025082808,3,5333,0.0352,0.041571,1
052025082808,4,5304,0.0086,0.010189,6
052025082808,5,5226,0.0679,0.080107,2
052025082808,6,5242,0.0095,0.011215,5
052025082809,1,5166,0.7185,1.000000,2
052025082809,2,5350,0.0297,0.041273,5
052025082809,3,5285,0.0280,0.038990,6
052025082809,4,5234,0.1166,0.162214,4
052025082809,5,5044,0.0817,0.113699,1
052025082809,6,5319,0.0256,0.035564,3
052025082810,1,5135,0.5512,1.000000,3
052025082810,2,5197,0.2504,0.454193,1
052025082810,3,5282,0.0531,0.096326,2
052025082810,4,5070,0.0665,0.120721,6
052025082810,5,5100,0.0213,0.038722,4
052025082810,6,5229,0.0574,0.104105,5
052025082811,1,5087,0.7084,1.000000,1
052025082811,2,5114,0.1247,0.176014,3
052025082811,3,5190,0.0453,0.063953,2
052025082811,4,5167,0.0535,0.075475,5
052025082811,5,5110,0.0558,0.078712,4
052025082811,6,5074,0.0124,0.017552,6
052025082812,1,5112,0.6064,1.000000,1
052025082812,2,5075,0.0939,0.154896,4
052025082812,3,5096,0.1188,0.195953,6
052025082812,4,5125,0.0766,0.126256,5
052025082812,5,5132,0.0797,0.131361,2
052025082812,6,5256,0.0247,0.040702,3
082025082801,1,4903,0.8122,1.000000,1
082025082801,2,4224,0.0547,0.067325,4
082025082801,3,4200,0.0534,0.065750,3
082025082801,4,3839,0.0503,0.061909,5
082025082801,5,3647,0.0174,0.021459,2
082025082801,6,3587,0.0120,0.014733,6
082025082802,1,3790,0.2639,0.727497,6
082025082802,2,4790,0.1967,0.542138,2
082025082802,3,3813,0.3628,1.000000,1
082025082802,4,4393,0.0732,0.201881,3
082025082802,5,5254,0.0308,0.084857,4
082025082802,6,4652,0.0726,0.200019,5
082025082803,1,4331,0.5296,1.000000,1
082025082803,2,4607,0.1591,0.300501,5
082025082803,3,4685,0.2053,0.387737,2
082025082803,4,4626,0.0358,0.067573,3
082025082803,5,5337,0.0146,0.027564,6
082025082803,6,3412,0.0556,0.104941,4
082025082804,1,4311,0.6994,1.000000,1
082025082804,2,3841,0.1112,0.158964,4
082025082804,3,3880,0.0359,0.051378,2
082025082804,4,4254,0.0959,0.137160,5
082025082804,5,3947,0.0203,0.028992,6
082025082804,6,3956,0.0373,0.053347,3
082025082805,1,4360,0.2886,0.989972,1
082025082805,2,4594,0.2264,0.776557,5
082025082805,3,4384,0.2916,1.000000,2
082025082805,4,4822,0.1308,0.448745,4
082025082805,5,3748,0.0223,0.076498,3
082025082805,6,4561,0.0402,0.137954,6
082025082806,1,4208,0.8658,1.000000,1
082025082806,2,5200,0.0137,0.015855,4
082025082806,3,5254,0.0306,0.035321,2
082025082806,4,4965,0.0450,0.052018,3
082025082806,5,4071,0.0293,0.033845,6
082025082806,6,4224,0.0155,0.017938,5
082025082807,1,3538,0.3966,1.000000,2
082025082807,2,3412,0.2660,0.670696,4
082025082807,3,3587,0.0802,0.202241,5
082025082807,4,3872,0.1175,0.296317,6
082025082807,5,5046,0.0306,0.077149,1
082025082807,6,4296,0.1090,0.274763,3
082025082808,1,4529,0.5363,1.000000,
082025082808,2,4449,0.0411,0.076547,5
082025082808,3,3946,0.2886,0.538152,1
082025082808,4,4200,0.0536,0.099995,3
082025082808,5,4626,0.0218,0.040650,4
082025082808,6,4737,0.0586,0.109355,2
082025082809,1,4393,0.3407,1.000000,1
082025082809,2,3956,0.3180,0.933488,4
082025082809,3,3647,0.0700,0.205444,2
082025082809,4,4527,0.0532,0.156096,5
082025082809,5,4384,0.2074,0.608848,3
082025082809,6,5337,0.0107,0.031482,6
082025082810,1,4254,0.6387,1.000000,2
082025082810,2,5269,0.0828,0.129602,1
082025082810,3,3790,0.0317,0.049602,5
082025082810,4,4903,0.1540,0.241191,3
082025082810,5,4594,0.0893,0.139820,4
082025082810,6,5200,0.0036,0.005585,6
082025082811,1,3813,0.7140,1.000000,1
082025082811,2,4071,0.0434,0.060729,3
082025082811,3,4607,0.1036,0.145085,4
082025082811,4,3841,0.0855,0.119810,2
082025082811,5,3538,0.0246,0.034480,6
082025082811,6,4822,0.0289,0.040541,5
082025082812,1,3946,0.6091,1.000000,4
082025082812,2,4208,0.1158,0.190180,1
082025082812,3,4561,0.0767,0.125981,5
082025082812,4,4296,0.1183,0.194164,2
082025082812,5,4311,0.0550,0.090377,3
082025082812,6,4685,0.0250,0.041114,6
102025082801,1,3251,0.7587,1.000000,3
102025082801,2,3973,0.0536,0.070692,5
102025082801,3,4113,0.0749,0.098665,1
102025082801,4,3516,0.0626,0.082537,6
102025082801,5,4034,0.0316,0.041641,4
102025082801,6,4854,0.0186,0.024559,2
102025082802,1,4519,0.6807,1.000000,2
102025082802,2,5136,0.1180,0.173321,4
102025082802,3,4684,0.0805,0.118332,6
102025082802,4,3681,0.0474,0.069614,1
102025082802,5,5139,0.0644,0.094549,3
102025082802,6,5307,0.0090,0.013247,5
102025082803,1,4769,0.5434,1.000000,3
102025082803,2,4056,0.0451,0.083046,6
102025082803,3,4033,0.3348,0.616232,2
102025082803,4,5356,0.0325,0.059887,1
102025082803,5,4068,0.0392,0.072150,5
102025082803,6,5358,0.0049,0.009011,4
102025082804,1,5093,0.4891,1.000000,6
102025082804,2,3998,0.0444,0.090768,5
102025082804,3,4528,0.3337,0.682324,1
102025082804,4,4138,0.0409,0.083724,4
102025082804,5,4689,0.0746,0.152482,3
102025082804,6,4840,0.0173,0.035405,2
102025082805,1,5085,0.2280,0.942919,2
102025082805,2,4578,0.2418,1.000000,1
102025082805,3,4683,0.0702,0.290234,6
102025082805,4,4759,0.2085,0.862275,4
102025082805,5,4584,0.2190,0.905879,5
102025082805,6,4214,0.0327,0.135146,3
102025082806,1,5092,0.4796,1.000000,1
102025082806,2,4778,0.0569,0.118606,2
102025082806,3,4570,0.2199,0.458532,3
102025082806,4,4058,0.0598,0.124754,5
102025082806,5,4908,0.1694,0.353152,4
102025082806,6,3516,0.0145,0.030142,6
102025082807,1,4684,0.5060,1.000000,1
102025082807,2,4189,0.1544,0.305042,2
102025082807,3,5038,0.1170,0.231163,4
102025082807,4,4034,0.0381,0.075237,6
102025082807,5,5042,0.1731,0.342125,3
102025082807,6,5356,0.0115,0.022637,5
102025082808,1,4854,0.4414,1.000000,1
102025082808,2,5358,0.0380,0.086018,4
102025082808,3,5283,0.0362,0.081925,2
102025082808,4,4519,0.2961,0.670868,
102025082808,5,4450,0.1816,0.411370,3
102025082808,6,5297,0.0067,0.015167,5
102025082809,1,4840,0.4232,1.000000,1
102025082809,2,3681,0.1084,0.256031,2
102025082809,3,4109,0.2975,0.703069,4
102025082809,4,4214,0.1110,0.262173,5
102025082809,5,5291,0.0178,0.041993,6
102025082809,6,3251,0.0422,0.099631,3
102025082810,1,4689,0.6542,1.000000,1
102025082810,2,4759,0.2157,0.329677,2
102025082810,3,5307,0.0454,0.069344,3
102025082810,4,4113,0.0496,0.075750,5
102025082810,5,5085,0.0224,0.034233,6
102025082810,6,4056,0.0128,0.019528,4
102025082811,1,5042,0.7188,1.000000,1
102025082811,2,5139,0.0639,0.088900,2
102025082811,3,4578,0.0957,0.133122,6
102025082811,4,4769,0.0534,0.074295,3
102025082811,5,5092,0.0275,0.038258,5
102025082811,6,4528,0.0407,0.056681,4
102025082812,1,4908,0.6236,1.000000,1
102025082812,2,5038,0.0534,0.085650,2
102025082812,3,4584,0.1623,0.260331,5
102025082812,4,4033,0.1192,0.191112,3
102025082812,5,4189,0.0362,0.058034,4
102025082812,6,3998,0.0053,0.008471,6
112025082801,1,4437,0.6744,1.000000,1
112025082801,2,5270,0.0314,0.046607,5
112025082801,3,3932,0.0457,0.067772,4
112025082801,4,5221,0.2021,0.299653,3
112025082801,5,3976,0.0257,0.038047,2
112025082801,6,3075,0.0207,0.030739,6
112025082802,1,5157,0.4989,1.000000,4
112025082802,2,5081,0.1737,0.348204,2
112025082802,3,4128,0.0731,0.146548,6
112025082802,4,4765,0.1208,0.242199,1
112025082802,5,4603,0.0798,0.159959,3
112025082802,6,4816,0.0536,0.107439,5
112025082803,1,4349,0.2979,1.000000,3
112025082803,2,4434,0.2052,0.688716,1
112025082803,3,5191,0.2290,0.768589,2
112025082803,4,5084,0.2450,0.822276,4
112025082803,5,3989,0.0135,0.045478,5
112025082803,6,3827,0.0094,0.031545,6
112025082804,1,4513,0.4361,1.000000,1
112025082804,2,4213,0.1116,0.255829,5
112025082804,3,4928,0.3129,0.717527,2
112025082804,4,4728,0.0717,0.164473,3
112025082804,5,4216,0.0644,0.147715,4
112025082804,6,5418,0.0032,0.007290,6
112025082805,1,3874,0.8009,1.000000,1
112025082805,2,5255,0.0724,0.090392,2
112025082805,3,4277,0.0547,0.068335,6
112025082805,4,3303,0.0483,0.060356,5
112025082805,5,5270,0.0120,0.014955,3
112025082805,6,3430,0.0117,0.014573,4
112025082806,1,3976,0.3077,0.966759,1
112025082806,2,4128,0.0713,0.224159,2
112025082806,3,5104,0.2165,0.680363,4
112025082806,4,4144,0.3182,1.000000,3
112025082806,5,4317,0.0355,0.111637,5
112025082806,6,4017,0.0507,0.159461,6
112025082807,1,4136,0.7474,1.000000,2
112025082807,2,4146,0.0441,0.059047,4
112025082807,3,5311,0.0287,0.038385,6
112025082807,4,4349,0.0435,0.058147,1
112025082807,5,4739,0.1259,0.168410,3
112025082807,6,4417,0.0105,0.014056,5
112025082808,1,5221,0.7962,1.000000,1
112025082808,2,4580,0.0660,0.082832,4
112025082808,3,4213,0.0514,0.064493,6
112025082808,4,5325,0.0152,0.019134,5
112025082808,5,5157,0.0248,0.031090,3
112025082808,6,5191,0.0465,0.058378,2
112025082809,1,4277,0.2907,0.721654,6
112025082809,2,4728,0.0675,0.167583,3
112025082809,3,5084,0.4028,1.000000,1
112025082809,4,4624,0.1740,0.432058,2
112025082809,5,5081,0.0543,0.134704,4
112025082809,6,3932,0.0107,0.026646,5
112025082810,1,4216,0.5226,1.000000,1
112025082810,2,3652,0.0385,0.073741,5
112025082810,3,3075,0.0976,0.186675,6
112025082810,4,4816,0.1102,0.210809,3
112025082810,5,3874,0.1531,0.292887,2
112025082810,6,4434,0.0781,0.149482,4
112025082811,1,4739,0.7602,1.000000,1
112025082811,2,4144,0.1299,0.170893,
112025082811,3,3827,0.0226,0.029675,3
112025082811,4,4513,0.0358,0.047084,4
112025082811,5,4437,0.0392,0.051514,2
112025082811,6,4765,0.0123,0.016235,5
112025082812,1,4928,0.6924,1.000000,1
112025082812,2,3989,0.0209,0.030243,6
112025082812,3,4136,0.1571,0.226862,2
112025082812,4,5104,0.0808,0.116690,5
112025082812,5,5255,0.0324,0.046857,3
112025082812,6,4580,0.0163,0.023578,4
172025082801,1,4711,0.6858,1.000000,2
172025082801,2,5243,0.1174,0.171161,1
172025082801,3,5039,0.0793,0.115679,3
172025082801,4,3828,0.0667,0.097276,4
172025082801,5,5286,0.0301,0.043846,6
172025082801,6,4695,0.0208,0.030278,5
172025082802,1,3664,0.3925,1.000000,2
172025082802,2,4410,0.0964,0.245647,5
172025082802,3,4715,0.3179,0.809881,1
172025082802,4,5115,0.1402,0.357236,3
172025082802,5,3297,0.0388,0.098759,6
172025082802,6,4992,0.0141,0.035978,4
172025082803,1,3054,0.5425,1.000000,6
172025082803,2,3616,0.0920,0.169646,2
172025082803,3,4052,0.1853,0.341488,1
172025082803,4,4593,0.1043,0.192181,4
172025082803,5,4273,0.0434,0.080033,5
172025082803,6,5298,0.0325,0.059943,3
172025082804,1,3960,0.8430,1.000000,4
172025082804,2,4416,0.0406,0.048199,2
172025082804,3,4022,0.0351,0.041626,1
172025082804,4,5172,0.0358,0.042428,6
172025082804,5,4523,0.0352,0.041787,5
172025082804,6,3992,0.0103,0.012267,3
172025082805,1,3920,0.3868,1.000000,4
172025082805,2,4356,0.3183,0.822837,1
172025082805,3,4520,0.0837,0.216376,3
172025082805,4,4821,0.0602,0.155592,2
172025082805,5,4748,0.1275,0.329515,6
172025082805,6,3685,0.0235,0.060825,5
172025082806,1,4151,0.4823,1.000000,5
172025082806,2,4506,0.1247,0.258533,6
172025082806,3,3990,0.0727,0.150707,2
172025082806,4,5243,0.1043,0.216235,4
172025082806,5,3582,0.1174,0.243301,1
172025082806,6,3952,0.0986,0.204458,3
172025082807,1,3297,0.3725,1.000000,6
172025082807,2,3828,0.0911,0.244613,5
172025082807,3,4294,0.2422,0.650105,2
172025082807,4,4302,0.1790,0.480561,1
172025082807,5,4052,0.0994,0.266806,3
172025082807,6,3352,0.0158,0.042409,4
172025082808,1,4403,0.5742,1.000000,3
172025082808,2,5115,0.1639,0.285436,1
172025082808,3,3054,0.0962,0.167539,5
172025082808,4,5286,0.0523,0.091099,4
172025082808,5,3687,0.0422,0.073520,6
172025082808,6,4172,0.0711,0.123889,2
172025082809,1,4118,0.7811,1.000000,2
172025082809,2,4651,0.0415,0.053101,6
172025082809,3,4523,0.1068,0.136691,5
172025082809,4,4992,0.0291,0.037286,4
172025082809,5,4821,0.0264,0.033856,1
172025082809,6,5039,0.0150,0.019267,3
172025082810,1,4273,0.4753,1.000000,3
172025082810,2,4022,0.1259,0.264976,4
172025082810,3,3685,0.1231,0.258929,2
172025082810,4,4695,0.1008,0.212185,5
172025082810,5,4318,0.0805,0.169402,6
172025082810,6,3024,0.0944,0.198566,1
172025082811,1,4748,0.5975,1.000000,1
172025082811,2,3582,0.1079,0.180546,4
172025082811,3,4711,0.0706,0.118219,3
172025082811,4,3960,0.1886,0.315606,6
172025082811,5,3664,0.0210,0.035159,2
172025082811,6,4593,0.0145,0.024191,5
172025082812,1,4715,0.7310,1.000000,1
172025082812,2,4302,0.0943,0.128992,4
172025082812,3,4506,0.0633,0.086552,6
172025082812,4,5298,0.0465,0.063556,3
172025082812,5,5172,0.0265,0.036272,2
172025082812,6,4356,0.0384,0.052541,5
182025082801,1,4884,0.7835,1.000000,2
182025082801,2,5182,0.1218,0.155445,1
182025082801,3,4714,0.0710,0.090582,3
182025082801,4,5342,0.0083,0.010635,4
182025082801,5,3704,0.0135,0.017270,5
182025082801,6,5413,0.0019,0.002432,
182025082802,1,4347,0.5966,1.000000,2
182025082802,2,4045,0.0804,0.134823,3
182025082802,3,4456,0.2174,0.364404,1
182025082802,4,5281,0.0754,0.126326,6
182025082802,5,5148,0.0241,0.040466,5
182025082802,6,4941,0.0061,0.010177,4
182025082803,1,5205,0.7493,1.000000,1
182025082803,2,4891,0.0627,0.083653,3
182025082803,3,4844,0.0548,0.073168,5
182025082803,4,4014,0.1113,0.148581,4
182025082803,5,5387,0.0067,0.008883,6
182025082803,6,5231,0.0153,0.020363,2
182025082804,1,3900,0.7474,1.000000,1
182025082804,2,5193,0.1543,0.206403,2
182025082804,3,5317,0.0410,0.054830,4
182025082804,4,4244,0.0419,0.056038,3
182025082804,5,5248,0.0136,0.018145,5
182025082804,6,5397,0.0019,0.002565,6
182025082805,1,4050,0.8751,1.000000,1
182025082805,2,4974,0.0532,0.060824,2
182025082805,3,4764,0.0449,0.051343,4
182025082805,4,5140,0.0152,0.017399,3
182025082805,5,4479,0.0103,0.011731,5
182025082805,6,5406,0.0012,0.001392,6
182025082806,1,5123,0.3467,0.932108,1
182025082806,2,5146,0.1061,0.285255,3
182025082806,3,4433,0.3720,1.000000,2
182025082806,4,5129,0.1335,0.358915,5
182025082806,5,5413,0.0068,0.018158,6
182025082806,6,4714,0.0349,0.093707,4
182025082807,1,3704,0.2055,0.494537,6
182025082807,2,5281,0.1905,0.458423,4
182025082807,3,5079,0.0756,0.181844,5
182025082807,4,4530,0.4155,1.000000,1
182025082807,5,5205,0.1089,0.262177,2
182025082807,6,5357,0.0040,0.009725,3
182025082808,1,4726,0.5140,1.000000,2
182025082808,2,5248,0.0481,0.093655,5
182025082808,3,4014,0.1894,0.368528,1
182025082808,4,4347,0.1870,0.363761,3
182025082808,5,5342,0.0091,0.017717,6
182025082808,6,4499,0.0523,0.101737,4
182025082809,1,4938,0.6846,1.000000,1
182025082809,2,5148,0.0573,0.083678,4
182025082809,3,4819,0.1079,0.157549,2
182025082809,4,4884,0.1316,0.192231,3
182025082809,5,5397,0.0041,0.006011,6
182025082809,6,5296,0.0145,0.021138,5
182025082810,1,4244,0.4302,1.000000,2
182025082810,2,5129,0.1467,0.341096,1
182025082810,3,5231,0.0753,0.175017,4
182025082810,4,4456,0.2921,0.678971,5
182025082810,5,5140,0.0327,0.075993,6
182025082810,6,5045,0.0230,0.053408,3
182025082811,1,4844,0.3571,1.000000,6
182025082811,2,4433,0.3368,0.943112,1
182025082811,3,4045,0.1387,0.388252,3
182025082811,4,5357,0.0115,0.032324,5
182025082811,5,5193,0.1379,0.386080,2
182025082811,6,4479,0.0179,0.050178,4
182025082812,1,4530,0.7867,1.000000,1
182025082812,2,4499,0.0670,0.085222,2
182025082812,3,3900,0.0924,0.117442,3
182025082812,4,4891,0.0231,0.029305,4
182025082812,5,5146,0.0161,0.020512,5
182025082812,6,4974,0.0147,0.018627,6
202025082801,1,4504,0.6076,1.000000,1
202025082801,2,3388,0.1077,0.177229,4
202025082801,3,3978,0.1075,0.176855,3
202025082801,4,4502,0.1012,0.166496,5
202025082801,5,4168,0.0470,0.077415,6
202025082801,6,4324,0.0291,0.047883,2
202025082802,1,4266,0.5510,1.000000,2
202025082802,2,4686,0.1616,0.293268,1
202025082802,3,4757,0.1248,0.226502,6
202025082802,4,4290,0.0744,0.134965,5
202025082802,5,3716,0.0564,0.102396,3
202025082802,6,4831,0.0317,0.057586,4
202025082803,1,4688,0.5500,1.000000,1
202025082803,2,4914,0.1801,0.327375,2
202025082803,3,4847,0.1179,0.214356,6
202025082803,4,4497,0.0739,0.134400,4
202025082803,5,3942,0.0397,0.072192,3
202025082803,6,4932,0.0384,0.069774,5
202025082804,1,4459,0.4711,1.000000,1
202025082804,2,4500,0.1603,0.340233,2
202025082804,3,4848,0.1384,0.293796,3
202025082804,4,4013,0.1129,0.239638,5
202025082804,5,3779,0.0698,0.148253,6
202025082804,6,4418,0.0475,0.100903,4
202025082805,1,4851,0.6577,1.000000,1
202025082805,2,4482,0.1159,0.176155,2
202025082805,3,4030,0.0728,0.110689,4
202025082805,4,4571,0.0586,0.089091,5
202025082805,5,3783,0.0673,0.102363,3
202025082805,6,4024,0.0277,0.042061,6
202025082806,1,4719,0.4616,1.000000,1
202025082806,2,3854,0.0981,0.212564,2
202025082806,3,3941,0.1676,0.362996,3
202025082806,4,4344,0.1721,0.372760,5
202025082806,5,4350,0.0621,0.134555,6
202025082806,6,3897,0.0386,0.083568,4
202025082807,1,3719,0.5876,1.000000,1
202025082807,2,4168,0.0868,0.147726,6
202025082807,3,4061,0.1449,0.246613,5
202025082807,4,4757,0.0963,0.163870,3
202025082807,5,4262,0.0596,0.101431,2
202025082807,6,4494,0.0247,0.042087,4
202025082808,1,4444,0.6277,1.000000,3
202025082808,2,4205,0.1117,0.177940,1
202025082808,3,4504,0.1078,0.171805,4
202025082808,4,4688,0.0817,0.130118,2
202025082808,5,4266,0.0469,0.074755,6
202025082808,6,3415,0.0242,0.038495,5
202025082809,1,4371,0.5075,1.000000,1
202025082809,2,4497,0.0848,0.167126,2
202025082809,3,4686,0.1384,0.272775,3
202025082809,4,4418,0.1698,0.334657,6
202025082809,5,3590,0.0652,0.128539,5
202025082809,6,4337,0.0343,0.067541,4
202025082810,1,3942,0.4202,1.000000,1
202025082810,2,3783,0.1892,0.450312,2
202025082810,3,3716,0.1145,0.272506,5
202025082810,4,3978,0.1065,0.253493,4
202025082810,5,4013,0.1253,0.298167,3
202025082810,6,4362,0.0443,0.105506,6
202025082811,1,4445,0.5191,1.000000,1
202025082811,2,3779,0.1544,0.297525,5
202025082811,3,3897,0.1463,0.281816,3
202025082811,4,4030,0.0664,0.127926,2
202025082811,5,4914,0.0845,0.162706,4
202025082811,6,4573,0.0293,0.056390,6
202025082812,1,4524,0.5940,1.000000,2
202025082812,2,4237,0.0905,0.152273,3
202025082812,3,4262,0.0924,0.155567,1
202025082812,4,4851,0.1199,0.201894,4
202025082812,5,4500,0.0724,0.121957,6
202025082812,6,4586,0.0308,0.051768,5
242025082801,1,4112,0.3556,1.000000,2
242025082801,2,4234,0.0487,0.137053,1
242025082801,3,4581,0.2424,0.681538,4
242025082801,4,4598,0.2845,0.800086,3
242025082801,5,5165,0.0499,0.140346,5
242025082801,6,3797,0.0188,0.052758,6
242025082802,1,3539,0.4275,1.000000,3
242025082802,2,3602,0.1446,0.338330,1
242025082802,3,4390,0.0776,0.181610,6
242025082802,4,3503,0.0809,0.189328,5
242025082802,5,4447,0.1594,0.372852,4
242025082802,6,4959,0.1099,0.257197,2
242025082803,1,4180,0.4393,1.000000,2
242025082803,2,5230,0.0608,0.138462,6
242025082803,3,5027,0.1311,0.298373,1
242025082803,4,4566,0.2745,0.624900,3
242025082803,5,3808,0.0424,0.096524,5
242025082803,6,4501,0.0520,0.118299,4
242025082804,1,3432,0.2775,1.000000,2
242025082804,2,4866,0.0525,0.189078,4
242025082804,3,4159,0.2763,0.995512,5
242025082804,4,4812,0.2415,0.870306,1
242025082804,5,4537,0.1390,0.500832,3
242025082804,6,5117,0.0132,0.047606,6
242025082805,1,5272,0.2941,0.736487,2
242025082805,2,4031,0.0768,0.192208,4
242025082805,3,4682,0.3993,1.000000,1
242025082805,4,4909,0.0821,0.205609,6
242025082805,5,4314,0.0876,0.219316,3
242025082805,6,4934,0.0601,0.150494,5
242025082806,1,5237,0.2330,0.573378,6
242025082806,2,4547,0.4064,1.000000,1
242025082806,3,4234,0.0426,0.104909,5
242025082806,4,4948,0.1026,0.252377,2
242025082806,5,4702,0.1946,0.478788,4
242025082806,6,4423,0.0207,0.050999,3
242025082807,1,5055,0.5193,1.000000,1
242025082807,2,4402,0.1276,0.245781,2
242025082807,3,4760,0.2764,0.532258,3
242025082807,4,3797,0.0410,0.078869,6
242025082807,5,3546,0.0294,0.056682,4
242025082807,6,5292,0.0063,0.012196,5
242025082808,1,4598,0.7699,1.000000,1
242025082808,2,3489,0.0713,0.092659,3
242025082808,3,3808,0.0365,0.047426,5
242025082808,4,4390,0.0269,0.034987,6
242025082808,5,4950,0.0331,0.043029,4
242025082808,6,3898,0.0622,0.080771,2
242025082809,1,4537,0.7212,1.000000,1
242025082809,2,4700,0.1387,0.192393,4
242025082809,3,3915,0.0671,0.093024,3
242025082809,4,4180,0.0333,0.046128,5
242025082809,5,4112,0.0234,0.032434,2
242025082809,6,3602,0.0163,0.022640,6
242025082810,1,4994,0.7089,1.000000,1
242025082810,2,5117,0.0427,0.060196,4
242025082810,3,5230,0.0429,0.060523,2
242025082810,4,4447,0.1478,0.208474,3
242025082810,5,4909,0.0391,0.055179,6
242025082810,6,5165,0.0186,0.026199,5
242025082811,1,4702,0.6657,1.000000,5
242025082811,2,4501,0.0663,0.099594,6
242025082811,3,4959,0.1374,0.206370,3
242025082811,4,4314,0.0529,0.079409,2
242025082811,5,4581,0.0452,0.067831,1
242025082811,6,4812,0.0326,0.048937,4
242025082812,1,4320,0.5863,1.000000,1
242025082812,2,4566,0.0920,0.156966,2
242025082812,3,4352,0.1215,0.207327,3
242025082812,4,4682,0.0903,0.154000,4
242025082812,5,4547,0.0790,0.134795,5
242025082812,6,4760,0.0309,0.052651,6
012025082901,1,3852,0.4743,1.000000,6
012025082901,2,4225,0.2996,0.631687,2
012025082901,3,3463,0.0800,0.168635,5
012025082901,4,4286,0.1023,0.215708,1
012025082901,5,5313,0.0122,0.025765,3
012025082901,6,4733,0.0316,0.066658,4
012025082902,1,5301,0.3493,1.000000,2
012025082902,2,4243,0.2486,0.711837,1
012025082902,3,4229,0.0884,0.253209,
012025082902,4,4150,0.1298,0.371753,
012025082902,5,3562,0.1597,0.457153,
012025082902,6,4274,0.0241,0.069052,
012025082903,1,4191,0.5743,1.000000,1
012025082903,2,3968,0.1324,0.230549,2
012025082903,3,5334,0.0315,0.054775,6
012025082903,4,4119,0.1286,0.223871,4
012025082903,5,4856,0.1253,0.218102,5
012025082903,6,3591,0.0080,0.013904,3
012025082904,1,3556,0.6855,1.000000,1
012025082904,2,5185,0.0369,0.053793,5
012025082904,3,4080,0.1274,0.185810,3
012025082904,4,4470,0.1203,0.175436,2
012025082904,5,5066,0.0256,0.037417,4
012025082904,6,3461,0.0044,0.006384,6
012025082905,1,5222,0.4765,1.000000,1
012025082905,2,4752,0.0427,0.089543,3
012025082905,3,4415,0.2373,0.498095,6
012025082905,4,4648,0.0543,0.113878,4
