race_id,枠番,日付,場コード,会場,レース,登番,選手名,class_ord,class_gap,win_rate_national,winrate_rank_in_race,winrate_diff_top,motor_top2_rate,motor_rank_in_race,st_avg,st_rank_in_race,field_strength_std
242025080106,3,2025-08-01,24,大村,6,5250,嶋田有里,2,0,3.3500,4,1.8400,32.0000,3,,,1.4954
242025080106,4,2025-08-01,24,大村,6,5203,神里琴音,2,0,4.3500,3,0.8400,27.2700,4,,,1.4954
242025080106,5,2025-08-01,24,大村,6,5362,中嶋世奈,1,-1,1.6400,5,3.5500,42.3100,1,,,1.4954
242025080106,6,2025-08-01,24,大村,6,5387,戸田海咲,1,-1,1.2500,6,3.9400,42.3100,1,,,1.4954
242025080107,1,2025-08-01,24,大村,7,4651,佐藤大騎,2,-2,5.0000,4,1.8900,52.1700,1,,,0.9394
242025080107,2,2025-08-01,24,大村,7,3556,田中信一,4,0,6.8800,2,0.0100,41.6700,4,,,0.9394
242025080107,3,2025-08-01,24,大村,7,4094,中島真二,2,-2,4.4800,6,2.4100,43.4800,3,,,0.9394
242025080107,4,2025-08-01,24,大村,7,3661,柳瀬興志,3,-1,5.0000,4,1.8900,35.0000,6,,,0.9394
242025080107,5,2025-08-01,24,大村,7,4260,中越博紀,3,-1,5.4600,3,1.4300,40.9100,5,,,0.9394
242025080107,6,2025-08-01,24,大村,7,4080,山崎哲司,4,0,6.8900,1,0.0000,47.8300,2,,,0.9394
242025080108,1,2025-08-01,24,大村,8,4302,西野翔太,4,0,5.9800,3,1.1700,45.0000,3,,,0.6812
242025080108,2,2025-08-01,24,大村,8,4303,牧原崇,3,-1,5.5700,4,1.5800,52.3800,2,,,0.6812
242025080108,3,2025-08-01,24,大村,8,3623,深川真二,4,0,7.1500,1,0.0000,44.0000,4,,,0.6812
242025080108,4,2025-08-01,24,大村,8,4213,重富伸也,2,-2,5.0400,6,2.1100,40.0000,5,,,0.6812
242025080108,5,2025-08-01,24,大村,8,4679,植田太一,3,-1,6.1000,2,1.0500,54.5500,1,,,0.6812
242025080108,6,2025-08-01,24,大村,8,3442,宮武英司,2,-2,5.3200,5,1.8300,33.3300,6,,,0.6812
242025080109,1,2025-08-01,24,大村,9,4720,西澤日花,2,0,5.2100,2,0.9700,26.9200,3,,,1.3065
242025080109,2,2025-08-01,24,大村,9,4317,木村紗友,2,0,4.0400,5,2.1400,35.2900,1,,,1.3065
242025080109,3,2025-08-01,24,大村,9,4011,堀之内紀,2,0,6.1800,1,0.0000,31.8200,2,,,1.3065
242025080109,4,2025-08-01,24,大村,9,3551,藤田美代,2,0,4.4100,4,1.7700,18.1800,5,,,1.3065
242025080109,5,2025-08-01,24,大村,9,5314,中曽瑠華,1,-1,1.9600,6,4.2200,13.3300,6,,,1.3065
242025080109,6,2025-08-01,24,大村,9,3470,新田芳美,2,0,5.0000,3,1.1800,25.0000,4,,,1.3065
242025080110,1,2025-08-01,24,大村,10,4900,中田夕貴,3,0,5.6400,1,0.0000,38.1000,2,,,0.6361
242025080110,2,2025-08-01,24,大村,10,4045,佐々木裕,2,-1,4.8300,3,0.8100,31.8200,3,,,0.6361
242025080110,3,2025-08-01,24,大村,10,4408,仁科さや,1,-2,3.7500,6,1.8900,21.4300,5,,,0.6361
242025080110,4,2025-08-01,24,大村,10,3604,武藤綾子,2,-1,3.9600,5,1.6800,45.8300,1,,,0.6361
242025080110,5,2025-08-01,24,大村,10,4874,池田奈津,2,-1,4.6500,4,0.9900,9.5200,6,,,0.6361
242025080110,6,2025-08-01,24,大村,10,4680,後藤美翼,2,-1,5.0100,2,0.6300,23.0800,4,,,0.6361
242025080111,1,2025-08-01,24,大村,11,4064,原田篤志,4,0,6.6500,1,0.0000,60.8700,1,,,0.7826
242025080111,2,2025-08-01,24,大村,11,4790,柳内敬太,3,-1,5.4200,2,1.2300,0.0000,6,,,0.7826
242025080111,3,2025-08-01,24,大村,11,4574,東潤樹,2,-2,4.5100,4,2.1400,24.0000,3,,,0.7826
242025080111,4,2025-08-01,24,大村,11,5067,山田真聖,2,-2,4.4400,6,2.2100,12.5000,4,,,0.7826
242025080111,5,2025-08-01,24,大村,11,4094,中島真二,2,-2,4.4800,5,2.1700,43.4800,2,,,0.7826
242025080111,6,2025-08-01,24,大村,11,4336,松田竜馬,3,-1,5.0500,3,1.6000,12.5000,4,,,0.7826
242025080112,1,2025-08-01,24,大村,12,4984,森下愛梨,2,0,5.2000,1,0.0000,7.1400,5,,,1.2520
242025080112,2,2025-08-01,24,大村,12,4878,西岡育未,2,0,4.6700,2,0.5300,32.0000,3,,,1.2520
242025080112,3,2025-08-01,24,大村,12,5296,永田楽,2,0,4.4200,4,0.7800,26.0900,4,,,1.2520
242025080112,4,2025-08-01,24,大村,12,4893,渡邉真奈,1,-1,4.6600,3,0.5400,6.6700,6,,,1.2520
242025080112,5,2025-08-01,24,大村,12,5113,黒明花夢,1,-1,2.8200,5,2.3800,36.3600,2,,,1.2520
242025080112,6,2025-08-01,24,大村,12,5362,中嶋世奈,1,-1,1.6400,6,3.5600,42.3100,1,,,1.2520
242025080201,1,2025-08-02,24,大村,1,3661,柳瀬興志,3,-1,5.0000,4,1.6500,35.0000,5,0.1450,5,0.8748
242025080201,2,2025-08-02,24,大村,1,4094,中島真二,2,-2,4.4800,5,2.1700,43.4800,3,0.1950,6,0.8748
242025080201,3,2025-08-02,24,大村,1,4248,岡本大,2,-2,4.1300,6,2.5200,38.1000,4,0.0500,1,0.8748
242025080201,4,2025-08-02,24,大村,1,4679,植田太一,3,-1,6.1000,2,0.5500,54.5500,2,0.0600,2,0.8748
242025080201,5,2025-08-02,24,大村,1,3442,宮武英司,2,-2,5.3200,3,1.3300,33.3300,6,0.0950,3,0.8748
242025080201,6,2025-08-02,24,大村,1,4064,原田篤志,4,0,6.6500,1,0.0000,60.8700,1,0.1050,4,0.8748
242025080202,1,2025-08-02,24,大村,2,4790,柳内敬太,3,-1,5.4200,5,1.0400,0.0000,6,0.1400,4,0.6152
242025080202,2,2025-08-02,24,大村,2,5067,山田真聖,2,-2,4.4400,6,2.0200,12.5000,3,0.1700,6,0.6152
242025080202,3,2025-08-02,24,大村,2,3612,馬袋義則,4,0,6.4600,1,0.0000,6.6700,5,0.0800,1,0.6152
242025080202,4,2025-08-02,24,大村,2,4142,平野和明,2,-2,5.5800,3,0.8800,12.5000,3,0.1600,5,0.6152
242025080202,5,2025-08-02,24,大村,2,4302,西野翔太,4,0,5.9800,2,0.4800,45.0000,1,0.1200,2,0.6152
242025080202,6,2025-08-02,24,大村,2,4260,中越博紀,3,-1,5.4600,4,1.0000,40.9100,2,0.1300,3,0.6152
242025080203,1,2025-08-02,24,大村,3,3556,田中信一,4,0,6.8800,2,0.2700,41.6700,3,0.1500,5,1.3452
242025080203,2,2025-08-02,24,大村,3,4336,松田竜馬,3,-1,5.0500,3,2.1000,12.5000,5,0.1400,4,1.3452
242025080203,3,2025-08-02,24,大村,3,4651,佐藤大騎,2,-2,5.0000,4,2.1500,52.1700,1,0.0900,2,1.3452
242025080203,4,2025-08-02,24,大村,3,4574,東潤樹,2,-2,4.5100,5,2.6400,24.0000,4,0.1300,3,1.3452
242025080203,5,2025-08-02,24,大村,3,4747,山戸信二,2,-2,3.2600,6,3.8900,8.3300,6,0.1500,5,1.3452
242025080203,6,2025-08-02,24,大村,3,3623,深川真二,4,0,7.1500,1,0.0000,44.0000,2,0.0400,1,1.3452
242025080204,1,2025-08-02,24,大村,4,5250,嶋田有里,2,0,3.3500,6,1.8500,32.0000,1,0.0600,1,0.6454
242025080204,2,2025-08-02,24,大村,4,5296,永田楽,2,0,4.4200,4,0.7800,26.0900,2,0.1900,5,0.6454
242025080204,3,2025-08-02,24,大村,4,3551,藤田美代,2,0,4.4100,5,0.7900,18.1800,4,0.1600,3,0.6454
242025080204,4,2025-08-02,24,大村,4,3579,中里優子,2,0,5.1900,2,0.0100,11.1100,5,0.1100,2,0.6454
242025080204,5,2025-08-02,24,大村,4,4984,森下愛梨,2,0,5.2000,1,0.0000,7.1400,6,0.1800,4,0.6454
242025080204,6,2025-08-02,24,大村,4,3470,新田芳美,2,0,5.0000,3,0.2000,25.0000,3,0.2000,6,0.6454
242025080205,1,2025-08-02,24,大村,5,4878,西岡育未,2,0,4.6700,3,0.5400,32.0000,2,0.1250,4,1.2685
242025080205,2,2025-08-02,24,大村,5,5164,森田梨湖,2,0,2.9700,5,2.2400,22.7300,5,0.1700,5,1.2685
242025080205,3,2025-08-02,24,大村,5,4874,池田奈津,2,0,4.6500,4,0.5600,9.5200,6,0.0950,2,1.2685
242025080205,4,2025-08-02,24,大村,5,4045,佐々木裕,2,0,4.8300,2,0.3800,31.8200,3,0.1850,6,1.2685
242025080205,5,2025-08-02,24,大村,5,4720,西澤日花,2,0,5.2100,1,0.0000,26.9200,4,0.0900,1,1.2685
242025080205,6,2025-08-02,24,大村,5,5362,中嶋世奈,1,-1,1.6400,6,3.5700,42.3100,1,0.1150,3,1.2685
242025080206,1,2025-08-02,24,大村,6,4011,堀之内紀,2,-1,6.1800,1,0.0000,31.8200,3,0.0600,1,1.1259
242025080206,2,2025-08-02,24,大村,6,4893,渡邉真奈,1,-2,4.6600,4,1.5200,6.6700,6,0.0950,2,1.1259
242025080206,3,2025-08-02,24,大村,6,5113,黒明花夢,1,-2,2.8200,6,3.3600,36.3600,2,0.1500,3,1.1259
242025080206,4,2025-08-02,24,大村,6,4680,後藤美翼,2,-1,5.0100,3,1.1700,23.0800,4,0.2300,5,1.1259
242025080206,5,2025-08-02,24,大村,6,4900,中田夕貴,3,0,5.6400,2,0.5400,38.1000,1,0.2400,6,1.1259
242025080206,6,2025-08-02,24,大村,6,4408,仁科さや,1,-2,3.7500,5,2.4300,21.4300,5,0.1650,4,1.1259
242025080207,1,2025-08-02,24,大村,7,4303,牧原崇,3,-1,5.5700,2,1.3200,52.3800,1,0.1150,4,0.9849
242025080207,2,2025-08-02,24,大村,7,3614,谷勝幸,2,-2,4.6900,5,2.2000,47.6200,3,0.0400,1,0.9849
242025080207,3,2025-08-02,24,大村,7,4890,石川諒,2,-2,5.0000,4,1.8900,29.1700,5,0.0600,2,0.9849
242025080207,4,2025-08-02,24,大村,7,4213,重富伸也,2,-2,5.0400,3,1.8500,40.0000,4,0.1500,5,0.9849
242025080207,5,2025-08-02,24,大村,7,3617,竹田広樹,2,-2,3.6100,6,3.2800,12.5000,6,0.1800,6,0.9849
242025080207,6,2025-08-02,24,大村,7,4080,山崎哲司,4,0,6.8900,1,0.0000,47.8300,2,0.1000,3,0.9849
242025080208,1,2025-08-02,24,大村,8,3623,深川真二,4,0,7.1500,1,0.0000,44.0000,2,0.0400,1,0.9268
242025080208,2,2025-08-02,24,大村,8,4260,中越博紀,3,-1,5.4600,3,1.6900,40.9100,3,0.1300,4,0.9268
242025080208,3,2025-08-02,24,大村,8,4679,植田太一,3,-1,6.1000,2,1.0500,54.5500,1,0.0600,3,0.9268
242025080208,4,2025-08-02,24,大村,8,4248,岡本大,2,-2,4.1300,6,3.0200,38.1000,4,0.0500,2,0.9268
242025080208,5,2025-08-02,24,大村,8,4336,松田竜馬,3,-1,5.0500,5,2.1000,12.5000,5,0.1400,5,0.9268
242025080208,6,2025-08-02,24,大村,8,4790,柳内敬太,3,-1,5.4200,4,1.7300,0.0000,6,0.1400,5,0.9268
242025080209,1,2025-08-02,24,大村,9,4064,原田篤志,4,0,6.6500,2,0.2300,60.8700,1,0.1050,2,1.2513
242025080209,2,2025-08-02,24,大村,9,3556,田中信一,4,0,6.8800,1,0.0000,41.6700,3,0.1500,5,1.2513
242025080209,3,2025-08-02,24,大村,9,4747,山戸信二,2,-2,3.2600,6,3.6200,8.3300,5,0.1500,5,1.2513
242025080209,4,2025-08-02,24,大村,9,4302,西野翔太,4,0,5.9800,4,0.9000,45.0000,2,0.1200,3,1.2513
242025080209,5,2025-08-02,24,大村,9,3612,馬袋義則,4,0,6.4600,3,0.4200,6.6700,6,0.0800,1,1.2513
242025080209,6,2025-08-02,24,大村,9,3661,柳瀬興志,3,-1,5.0000,5,1.8800,35.0000,4,0.1450,4,1.2513
242025080210,1,2025-08-02,24,大村,10,3470,新田芳美,2,-1,5.0000,4,1.1800,25.0000,5,0.2000,5,0.5707
242025080210,2,2025-08-02,24,大村,10,4720,西澤日花,2,-1,5.2100,3,0.9700,26.9200,4,0.0900,2,0.5707
242025080210,3,2025-08-02,24,大村,10,4045,佐々木裕,2,-1,4.8300,5,1.3500,31.8200,2,0.1850,4,0.5707
242025080210,4,2025-08-02,24,大村,10,4900,中田夕貴,3,0,5.6400,2,0.5400,38.1000,1,0.2400,6,0.5707
242025080210,5,2025-08-02,24,大村,10,3551,藤田美代,2,-1,4.4100,6,1.7700,18.1800,6,0.1600,3,0.5707
242025080210,6,2025-08-02,24,大村,10,4011,堀之内紀,2,-1,6.1800,1,0.0000,31.8200,2,0.0600,1,0.5707
242025080211,1,2025-08-02,24,大村,11,4408,仁科さや,1,-1,3.7500,5,1.4500,21.4300,4,0.1650,4,0.6663
242025080211,2,2025-08-02,24,大村,11,4680,後藤美翼,2,0,5.0100,2,0.1900,23.0800,3,0.2300,6,0.6663
242025080211,3,2025-08-02,24,大村,11,4984,森下愛梨,2,0,5.2000,1,0.0000,7.1400,6,0.1800,5,0.6663
242025080211,4,2025-08-02,24,大村,11,4874,池田奈津,2,0,4.6500,4,0.5500,9.5200,5,0.0950,2,0.6663
242025080211,5,2025-08-02,24,大村,11,5250,嶋田有里,2,0,3.3500,6,1.8500,32.0000,1,0.0600,1,0.6663
242025080211,6,2025-08-02,24,大村,11,4878,西岡育未,2,0,4.6700,3,0.5300,32.0000,1,0.1250,3,0.6663
242025080212,1,2025-08-02,24,大村,12,3604,武藤綾子,2,0,3.9600,3,0.3900,45.8300,1,0.1800,4,1.1570
242025080212,2,2025-08-02,24,大村,12,4275,菅野はや,2,0,3.5000,4,0.8500,12.5000,6,0.2300,5,1.1570
242025080212,3,2025-08-02,24,大村,12,4317,木村紗友,2,0,4.0400,2,0.3100,35.2900,3,0.1350,3,1.1570
242025080212,4,2025-08-02,24,大村,12,5314,中曽瑠華,1,-1,1.9600,5,2.3900,13.3300,5,0.2400,6,1.1570
242025080212,5,2025-08-02,24,大村,12,5203,神里琴音,2,0,4.3500,1,0.0000,27.2700,4,0.0700,2,1.1570
242025080212,6,2025-08-02,24,大村,12,5387,戸田海咲,1,-1,1.2500,6,3.1000,42.3100,2,0.0100,1,1.1570
242025080301,1,2025-08-03,24,大村,1,4045,佐々木裕,2,0,4.8300,1,0.0000,31.8200,3,0.1775,5,1.2430
242025080301,2,2025-08-03,24,大村,1,4317,木村紗友,2,0,4.0400,4,0.7900,35.2900,2,0.1300,3,1.2430
242025080301,3,2025-08-03,24,大村,1,4893,渡邉真奈,1,-1,4.6600,2,0.1700,6.6700,6,0.1367,4,1.2430
242025080301,4,2025-08-03,24,大村,1,5203,神里琴音,2,0,4.3500,3,0.4800,27.2700,4,0.0700,2,1.2430
242025080301,5,2025-08-03,24,大村,1,5164,森田梨湖,2,0,2.9700,5,1.8600,22.7300,5,0.2200,6,1.2430
242025080301,6,2025-08-03,24,大村,1,5387,戸田海咲,1,-1,1.2500,6,3.5800,42.3100,1,0.0200,1,1.2430
242025080302,1,2025-08-03,24,大村,2,4747,山戸信二,2,0,3.2600,6,2.3200,8.3300,6,0.1500,4,0.7066
242025080302,2,2025-08-03,24,大村,2,4213,重富伸也,2,0,5.0400,2,0.5400,40.0000,3,0.1300,2,0.7066
242025080302,3,2025-08-03,24,大村,2,4142,平野和明,2,0,5.5800,1,0.0000,12.5000,4,0.1450,3,0.7066
242025080302,4,2025-08-03,24,大村,2,5067,山田真聖,2,0,4.4400,5,1.1400,12.5000,4,0.1700,5,0.7066
242025080302,5,2025-08-03,24,大村,2,4094,中島真二,2,0,4.4800,4,1.1000,43.4800,2,0.1933,6,0.7066
242025080302,6,2025-08-03,24,大村,2,3614,谷勝幸,2,0,4.6900,3,0.8900,47.6200,1,0.0950,1,0.7066
242025080303,1,2025-08-03,24,大村,3,3551,藤田美代,2,0,4.4100,3,0.2600,18.1800,4,0.1650,3,0.9140
242025080303,2,2025-08-03,24,大村,3,5296,永田楽,2,0,4.4200,2,0.2500,26.0900,3,0.2000,5,0.9140
242025080303,3,2025-08-03,24,大村,3,3604,武藤綾子,2,0,3.9600,4,0.7100,45.8300,1,0.1733,4,0.9140
242025080303,4,2025-08-03,24,大村,3,5314,中曽瑠華,1,-1,1.9600,6,2.7100,13.3300,5,0.1600,2,0.9140
242025080303,5,2025-08-03,24,大村,3,4878,西岡育未,2,0,4.6700,1,0.0000,32.0000,2,0.1025,1,0.9140
242025080303,6,2025-08-03,24,大村,3,4275,菅野はや,2,0,3.5000,5,1.1700,12.5000,6,0.2100,6,0.9140
242025080304,1,2025-08-03,24,大村,4,3442,宮武英司,2,-1,5.3200,1,0.0000,33.3300,4,0.1233,2,0.3914
242025080304,2,2025-08-03,24,大村,4,4651,佐藤大騎,2,-1,5.0000,2,0.3200,52.1700,1,0.1250,3,0.3914
242025080304,3,2025-08-03,24,大村,4,4574,東潤樹,2,-1,4.5100,5,0.8100,24.0000,6,0.1600,5,0.3914
242025080304,4,2025-08-03,24,大村,4,3661,柳瀬興志,3,0,5.0000,2,0.3200,35.0000,3,0.1625,6,0.3914
242025080304,5,2025-08-03,24,大村,4,4890,石川諒,2,-1,5.0000,2,0.3200,29.1700,5,0.1100,1,0.3914
242025080304,6,2025-08-03,24,大村,4,4248,岡本大,2,-1,4.1300,6,1.1900,38.1000,2,0.1467,4,0.3914
242025080305,1,2025-08-03,24,大村,5,3579,中里優子,2,0,5.1900,1,0.0000,11.1100,6,0.1450,4,1.5617
242025080305,2,2025-08-03,24,大村,5,5203,神里琴音,2,0,4.3500,3,0.8400,27.2700,4,0.0700,2,1.5617
242025080305,3,2025-08-03,24,大村,5,5362,中嶋世奈,1,-1,1.6400,5,3.5500,42.3100,1,0.1533,5,1.5617
242025080305,4,2025-08-03,24,大村,5,4317,木村紗友,2,0,4.0400,4,1.1500,35.2900,3,0.1300,3,1.5617
242025080305,5,2025-08-03,24,大村,5,5387,戸田海咲,1,-1,1.2500,6,3.9400,42.3100,1,0.0200,1,1.5617
242025080305,6,2025-08-03,24,大村,5,4680,後藤美翼,2,0,5.0100,2,0.1800,23.0800,5,0.1567,6,1.5617
242025080306,1,2025-08-03,24,大村,6,3612,馬袋義則,4,0,6.4600,1,0.0000,6.6700,5,0.1500,5,0.8595
242025080306,2,2025-08-03,24,大村,6,3617,竹田広樹,2,-2,3.6100,6,2.8500,12.5000,3,0.1450,3,0.8595
242025080306,3,2025-08-03,24,大村,6,4790,柳内敬太,3,-1,5.4200,4,1.0400,0.0000,6,0.1600,6,0.8595
242025080306,4,2025-08-03,24,大村,6,4142,平野和明,2,-2,5.5800,2,0.8800,12.5000,3,0.1450,3,0.8595
242025080306,5,2025-08-03,24,大村,6,4213,重富伸也,2,-2,5.0400,5,1.4200,40.0000,2,0.1300,2,0.8595
242025080306,6,2025-08-03,24,大村,6,4303,牧原崇,3,-1,5.5700,3,0.8900,52.3800,1,0.1233,1,0.8595
242025080307,1,2025-08-03,24,大村,7,4275,菅野はや,2,0,3.5000,4,2.6800,12.5000,5,0.2100,5,1.3269
242025080307,2,2025-08-03,24,大村,7,5164,森田梨湖,2,0,2.9700,5,3.2100,22.7300,3,0.2200,6,1.3269
242025080307,3,2025-08-03,24,大村,7,5314,中曽瑠華,1,-1,1.9600,6,4.2200,13.3300,4,0.1600,3,1.3269
242025080307,4,2025-08-03,24,大村,7,4893,渡邉真奈,1,-1,4.6600,2,1.5200,6.6700,6,0.1367,2,1.3269
242025080307,5,2025-08-03,24,大村,7,4011,堀之内紀,2,0,6.1800,1,0.0000,31.8200,2,0.0400,1,1.3269
242025080307,6,2025-08-03,24,大村,7,3604,武藤綾子,2,0,3.9600,3,2.2200,45.8300,1,0.1733,4,1.3269
242025080308,1,2025-08-03,24,大村,8,3614,谷勝幸,2,0,4.6900,3,0.3100,47.6200,2,0.0950,1,0.2349
242025080308,2,2025-08-03,24,大村,8,4094,中島真二,2,0,4.4800,5,0.5200,43.4800,3,0.1933,6,0.2349
242025080308,3,2025-08-03,24,大村,8,4890,石川諒,2,0,5.0000,1,0.0000,29.1700,4,0.1100,2,0.2349
242025080308,4,2025-08-03,24,大村,8,4574,東潤樹,2,0,4.5100,4,0.4900,24.0000,5,0.1600,4,0.2349
242025080308,5,2025-08-03,24,大村,8,4651,佐藤大騎,2,0,5.0000,1,0.0000,52.1700,1,0.1250,3,0.2349
242025080308,6,2025-08-03,24,大村,8,5067,山田真聖,2,0,4.4400,6,0.5600,12.5000,6,0.1700,5,0.2349
242025080309,1,2025-08-03,24,大村,9,4680,後藤美翼,2,0,5.0100,2,0.1800,23.0800,4,0.1567,3,0.2882
242025080309,2,2025-08-03,24,大村,9,3551,藤田美代,2,0,4.4100,6,0.7800,18.1800,5,0.1650,4,0.2882
242025080309,3,2025-08-03,24,大村,9,4045,佐々木裕,2,0,4.8300,3,0.3600,31.8200,2,0.1775,5,0.2882
242025080309,4,2025-08-03,24,大村,9,4878,西岡育未,2,0,4.6700,4,0.5200,32.0000,1,0.1025,1,0.2882
242025080309,5,2025-08-03,24,大村,9,3579,中里優子,2,0,5.1900,1,0.0000,11.1100,6,0.1450,2,0.2882
242025080309,6,2025-08-03,24,大村,9,5296,永田楽,2,0,4.4200,5,0.7700,26.0900,3,0.2000,6,0.2882
242025080310,1,2025-08-03,24,大村,10,4248,岡本大,2,-2,4.1300,5,2.3300,38.1000,1,0.1467,2,1.0138
242025080310,2,2025-08-03,24,大村,10,3661,柳瀬興志,3,-1,5.0000,4,1.4600,35.0000,2,0.1625,6,1.0138
242025080310,3,2025-08-03,24,大村,10,3612,馬袋義則,4,0,6.4600,1,0.0000,6.6700,5,0.1500,3,1.0138
242025080310,4,2025-08-03,24,大村,10,4790,柳内敬太,3,-1,5.4200,2,1.0400,0.0000,6,0.1600,5,1.0138
242025080310,5,2025-08-03,24,大村,10,4747,山戸信二,2,-2,3.2600,6,3.2000,8.3300,4,0.1500,3,1.0138
242025080310,6,2025-08-03,24,大村,10,3442,宮武英司,2,-2,5.3200,3,1.1400,33.3300,3,0.1233,1,1.0138
242025080311,1,2025-08-03,24,大村,11,3470,新田芳美,2,-1,5.0000,4,0.6400,25.0000,4,0.1600,4,0.8375
242025080311,2,2025-08-03,24,大村,11,4984,森下愛梨,2,-1,5.2000,3,0.4400,7.1400,6,0.1800,5,0.8375
242025080311,3,2025-08-03,24,大村,11,4408,仁科さや,1,-2,3.7500,5,1.8900,21.4300,5,0.1375,2,0.8375
242025080311,4,2025-08-03,24,大村,11,4720,西澤日花,2,-1,5.2100,2,0.4300,26.9200,3,0.1500,3,0.8375
242025080311,5,2025-08-03,24,大村,11,4900,中田夕貴,3,0,5.6400,1,0.0000,38.1000,1,0.1900,6,0.8375
242025080311,6,2025-08-03,24,大村,11,5250,嶋田有里,2,-1,3.3500,6,2.2900,32.0000,2,0.0800,1,0.8375
242025080312,1,2025-08-03,24,大村,12,4064,原田篤志,4,0,6.6500,3,0.5000,60.8700,1,0.1175,2,0.5774
242025080312,2,2025-08-03,24,大村,12,3623,深川真二,4,0,7.1500,1,0.0000,44.0000,4,0.0950,1,0.5774
242025080312,3,2025-08-03,24,大村,12,4260,中越博紀,3,-1,5.4600,6,1.6900,40.9100,6,0.1400,6,0.5774
242025080312,4,2025-08-03,24,大村,12,4302,西野翔太,4,0,5.9800,5,1.1700,45.0000,3,0.1175,2,0.5774
242025080312,5,2025-08-03,24,大村,12,3556,田中信一,4,0,6.8800,2,0.2700,41.6700,5,0.1200,4,0.5774
242025080312,6,2025-08-03,24,大村,12,4679,植田太一,3,-1,6.1000,4,1.0500,54.5500,2,0.1275,5,0.5774
242025080501,1,2025-08-05,24,大村,1,5086,本村大,2,0,4.5700,5,0.5900,38.7100,3,,,0.2552
242025080501,2,2025-08-05,24,大村,1,3871,池田紫乃,2,0,5.1400,2,0.0200,36.6700,4,,,0.2552
242025080501,3,2025-08-05,24,大村,1,4299,中島浩哉,2,0,4.8100,3,0.3500,14.8100,6,,,0.2552
242025080501,4,2025-08-05,24,大村,1,3843,上之晃弘,2,0,4.5700,5,0.5900,50.0000,1,,,0.2552
242025080501,5,2025-08-05,24,大村,1,4695,尾崎雄二,2,0,5.1600,1,0.0000,42.4200,2,,,0.2552
242025080501,6,2025-08-05,24,大村,1,4004,山本浩輔,2,0,4.6000,4,0.5600,26.9200,5,,,0.2552
242025080502,1,2025-08-05,24,大村,2,4705,吉川勇作,2,0,4.3200,3,1.5100,36.6700,3,,,1.2881
242025080502,2,2025-08-05,24,大村,2,4164,岩永節也,2,0,3.5700,5,2.2600,44.8300,1,,,1.2881
242025080502,3,2025-08-05,24,大村,2,5195,北村寧々,2,0,5.2800,2,0.5500,20.8300,4,,,1.2881
242025080502,4,2025-08-05,24,大村,2,5048,眞鳥康太,2,0,4.3000,4,1.5300,18.1800,5,,,1.2881
242025080502,5,2025-08-05,24,大村,2,4259,真庭明志,2,0,5.8300,1,0.0000,15.3800,6,,,1.2881
242025080502,6,2025-08-05,24,大村,2,5384,八戸琉楓,1,-1,1.8100,6,4.0200,39.1300,2,,,1.2881
242025080503,1,2025-08-05,24,大村,3,5055,眞鳥章太,3,0,5.8600,1,0.0000,16.0000,5,0.1800,1,1.5729
242025080503,2,2025-08-05,24,大村,3,4499,滝川真由,2,-1,5.5700,3,0.2900,51.6100,1,,,1.5729
242025080503,3,2025-08-05,24,大村,3,3574,大神康司,3,0,5.6700,2,0.1900,44.4400,2,,,1.5729
242025080503,4,2025-08-05,24,大村,3,3773,津留浩一,2,-1,5.0600,4,0.8000,16.0000,5,,,1.5729
242025080503,5,2025-08-05,24,大村,3,3964,宮地博士,2,-1,4.2300,5,1.6300,20.0000,3,,,1.5729
242025080503,6,2025-08-05,24,大村,3,5420,吉原快誓,1,-2,1.3100,6,4.5500,20.0000,3,,,1.5729
242025080504,1,2025-08-05,24,大村,4,4947,間庭菜摘,2,-2,5.0400,3,2.1300,16.0000,5,,,1.0659
242025080504,2,2025-08-05,24,大村,4,5154,村松栄太,2,-2,4.4300,5,2.7400,58.6200,1,,,1.0659
242025080504,3,2025-08-05,24,大村,4,5177,松井貫太,2,-2,3.7300,6,3.4400,40.7400,4,0.1617,1,1.0659
242025080504,4,2025-08-05,24,大村,4,3779,原田幸哉,4,0,7.1700,1,0.0000,45.1600,3,,,1.0659
242025080504,5,2025-08-05,24,大村,4,4315,山崎昂介,2,-2,4.7200,4,2.4500,12.5000,6,,,1.0659
242025080504,6,2025-08-05,24,大村,4,4241,大串重幸,3,-1,5.3500,2,1.8200,54.5500,2,,,1.0659
242025080505,1,2025-08-05,24,大村,5,5144,中尾彩香,2,-2,4.2300,3,2.2800,12.0000,5,,,1.8439
242025080505,2,2025-08-05,24,大村,5,5308,藤森拓海,2,-2,3.6200,4,2.8900,22.2200,3,,,1.8439
242025080505,3,2025-08-05,24,大村,5,5335,森陽多,2,-2,2.5700,5,3.9400,8.7000,6,,,1.8439
242025080505,4,2025-08-05,24,大村,5,5309,森雄利,1,-3,1.4400,6,5.0700,12.5000,4,,,1.8439
242025080505,5,2025-08-05,24,大村,5,3024,西島義則,4,0,6.5100,1,0.0000,23.3300,2,,,1.8439
242025080505,6,2025-08-05,24,大村,5,4553,坪口竜也,3,-1,6.3200,2,0.1900,30.7700,1,,,1.8439
242025080506,1,2025-08-05,24,大村,6,4952,吉武真也,2,-2,3.9300,5,2.7400,27.5900,5,,,1.3231
242025080506,2,2025-08-05,24,大村,6,4352,下條雄太,4,0,6.6700,1,0.0000,33.3300,4,,,1.3231
