race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
192025082206,5,4134,0.0702,0.116183,3
192025082206,6,4027,0.0512,0.084706,5
192025082207,1,5145,0.6240,1.000000,1
192025082207,2,4268,0.0452,0.072361,4
192025082207,3,3965,0.1341,0.214955,5
192025082207,4,4641,0.0549,0.088033,3
192025082207,5,5392,0.0058,0.009256,6
192025082207,6,4503,0.1360,0.217874,2
192025082208,1,4496,0.6246,1.000000,3
192025082208,2,4713,0.2473,0.395904,2
192025082208,3,4004,0.0546,0.087350,6
192025082208,4,5006,0.0465,0.074453,1
192025082208,5,4100,0.0238,0.038105,4
192025082208,6,5309,0.0033,0.005208,5
192025082209,1,5068,0.8680,1.000000,1
192025082209,2,5178,0.0186,0.021470,5
192025082209,3,4203,0.0243,0.028033,2
192025082209,4,4790,0.0465,0.053554,3
192025082209,5,4552,0.0300,0.034589,6
192025082209,6,5000,0.0125,0.014446,4
192025082210,1,4105,0.5302,1.000000,1
192025082210,2,4407,0.1009,0.190225,5
192025082210,3,3406,0.1484,0.279924,2
192025082210,4,4442,0.1135,0.214114,3
192025082210,5,5048,0.0398,0.075126,4
192025082210,6,4293,0.0671,0.126603,6
192025082211,1,4787,0.7507,1.000000,1
192025082211,2,4705,0.0321,0.042708,5
192025082211,3,4122,0.0703,0.093683,2
192025082211,4,4630,0.1026,0.136640,3
192025082211,5,4672,0.0206,0.027502,4
192025082211,6,3965,0.0237,0.031618,6
192025082212,1,4503,0.6256,1.000000,1
192025082212,2,4064,0.1181,0.188736,2
192025082212,3,4496,0.0428,0.068347,5
192025082212,4,3876,0.1553,0.248287,6
192025082212,5,4051,0.0421,0.067266,3
192025082212,6,4134,0.0161,0.025752,4
192025082301,1,4004,0.5557,1.000000,4
192025082301,2,5145,0.1966,0.353843,1
192025082301,3,5098,0.0875,0.157467,2
192025082301,4,4100,0.0793,0.142746,3
192025082301,5,5048,0.0520,0.093517,6
192025082301,6,4108,0.0289,0.052046,5
192025082302,1,3730,0.5607,1.000000,1
192025082302,2,4705,0.0983,0.175331,6
192025082302,3,4552,0.1620,0.289009,2
192025082302,4,4139,0.0882,0.157291,3
192025082302,5,5006,0.0642,0.114437,4
192025082302,6,3964,0.0266,0.047468,5
192025082303,1,4203,0.2638,0.686881,1
192025082303,2,5000,0.0729,0.189771,5
192025082303,3,4503,0.3841,1.000000,3
192025082303,4,4630,0.2011,0.523534,2
192025082303,5,3406,0.0749,0.195127,4
192025082303,6,5392,0.0032,0.008420,6
192025082304,1,3714,0.2584,0.576966,4
192025082304,2,4134,0.1369,0.305611,2
192025082304,3,4407,0.0843,0.188259,5
192025082304,4,3876,0.4479,1.000000,1
192025082304,5,4120,0.0689,0.153831,3
192025082304,6,5309,0.0036,0.008022,6
192025082305,1,4293,0.7641,1.000000,1
192025082305,2,4672,0.0455,0.059601,5
192025082305,3,4122,0.0971,0.127066,6
192025082305,4,5178,0.0203,0.026519,4
192025082305,5,4355,0.0115,0.015041,2
192025082305,6,4713,0.0615,0.080545,3
192025082306,1,4041,0.3357,1.000000,6
192025082306,2,4051,0.2220,0.661248,3
192025082306,3,4875,0.0698,0.207795,5
192025082306,4,5068,0.2682,0.798922,1
192025082306,5,4705,0.0259,0.077014,4
192025082306,6,4787,0.0784,0.233494,2
192025082307,1,4790,0.5741,1.000000,1
192025082307,2,4027,0.1618,0.281914,5
192025082307,3,4105,0.1049,0.182767,3
192025082307,4,4268,0.0319,0.055512,4
192025082307,5,4641,0.0268,0.046613,6
192025082307,6,4064,0.1005,0.175047,2
192025082308,1,4100,0.3988,1.000000,1
192025082308,2,5048,0.1104,0.276919,4
192025082308,3,4496,0.1979,0.496235,2
192025082308,4,3965,0.1571,0.394090,3
192025082308,5,4442,0.1096,0.274959,5
192025082308,6,4203,0.0262,0.065625,6
192025082309,1,4713,0.7218,1.000000,1
192025082309,2,4120,0.0649,0.089847,3
192025082309,3,4630,0.1066,0.147667,2
192025082309,4,4122,0.0626,0.086756,5
192025082309,5,5145,0.0362,0.050132,4
192025082309,6,3714,0.0079,0.011005,6
192025082310,1,4787,0.6359,1.000000,1
192025082310,2,5006,0.0261,0.041023,2
192025082310,3,5068,0.1528,0.240263,4
192025082310,4,4503,0.1294,0.203557,3
192025082310,5,4134,0.0306,0.048105,5
192025082310,6,4293,0.0251,0.039546,6
192025082311,1,4064,0.6643,1.000000,1
192025082311,2,3406,0.0493,0.074182,2
192025082311,3,3876,0.1990,0.299650,3
192025082311,4,4105,0.0351,0.052905,5
192025082311,5,4051,0.0448,0.067382,6
192025082311,6,4041,0.0075,0.011292,4
192025082312,1,4552,0.5813,1.000000,1
192025082312,2,4355,0.0362,0.062215,6
192025082312,3,3965,0.1247,0.214479,2
192025082312,4,4027,0.1752,0.301419,5
192025082312,5,4672,0.0426,0.073209,4
192025082312,6,4790,0.0400,0.068867,3
192025082401,1,4139,0.5101,1.000000,2
192025082401,2,3714,0.0904,0.177307,5
192025082401,3,4442,0.2090,0.409827,1
192025082401,4,4641,0.0865,0.169617,6
192025082401,5,5000,0.0657,0.128774,4
192025082401,6,4672,0.0383,0.074998,3
192025082402,1,4122,0.8382,1.000000,1
192025082402,2,4268,0.0363,0.043298,6
192025082402,3,4203,0.0458,0.054631,5
192025082402,4,4041,0.0519,0.061944,2
192025082402,5,5309,0.0058,0.006900,4
192025082402,6,3730,0.0220,0.026239,3
192025082403,1,4134,0.7406,1.000000,1
192025082403,2,4407,0.0923,0.124657,2
192025082403,3,5048,0.0648,0.087438,3
192025082403,4,4108,0.0546,0.073774,5
192025082403,5,5392,0.0052,0.006973,6
192025082403,6,4496,0.0426,0.057498,4
192025082404,1,5145,0.6953,1.000000,1
192025082404,2,4875,0.0637,0.091590,6
192025082404,3,3964,0.0360,0.051783,5
192025082404,4,4790,0.0794,0.114232,4
192025082404,5,5098,0.0294,0.042276,3
192025082404,6,4503,0.0962,0.138288,2
192025082405,1,4051,0.8217,1.000000,1
192025082405,2,4442,0.0796,0.096919,5
192025082405,3,4705,0.0324,0.039376,2
192025082405,4,5178,0.0193,0.023493,6
192025082405,5,4004,0.0213,0.025911,3
192025082405,6,4120,0.0257,0.031220,4
192025082406,1,4105,0.5054,1.000000,4
192025082406,2,4293,0.1503,0.297291,3
192025082406,3,4641,0.0383,0.075748,2
192025082406,4,3730,0.0503,0.099487,5
192025082406,5,3876,0.2528,0.500117,1
192025082406,6,5309,0.0030,0.005941,6
192025082407,1,5068,0.8812,1.000000,1
192025082407,2,4108,0.0359,0.040772,5
192025082407,3,4355,0.0139,0.015736,6
192025082407,4,3965,0.0466,0.052899,2
192025082407,5,4100,0.0136,0.015378,4
192025082407,6,4139,0.0088,0.009976,3
192025082408,1,3964,0.4282,1.000000,1
192025082408,2,5098,0.1237,0.288915,5
192025082408,3,4027,0.2856,0.667141,2
192025082408,4,4268,0.0639,0.149130,3
192025082408,5,4407,0.0927,0.216564,4
192025082408,6,5392,0.0059,0.013842,6
192025082409,1,4496,0.7328,1.000000,1
192025082409,2,4790,0.1055,0.144021,2
192025082409,3,5178,0.0322,0.043901,6
192025082409,4,4004,0.0545,0.074436,5
192025082409,5,4875,0.0396,0.054000,4
192025082409,6,4552,0.0353,0.048207,3
192025082410,1,3876,0.8146,1.000000,1
192025082410,2,4503,0.0967,0.118726,2
192025082410,3,4041,0.0162,0.019922,3
192025082410,4,4122,0.0346,0.042477,5
192025082410,5,4051,0.0335,0.041169,4
192025082410,6,3714,0.0044,0.005350,6
192025082411,1,4120,0.5031,1.000000,1
192025082411,2,5068,0.2592,0.515269,2
192025082411,3,5145,0.0831,0.165203,3
192025082411,4,4105,0.0642,0.127698,5
192025082411,5,4134,0.0494,0.098097,4
192025082411,6,4293,0.0409,0.081353,6
192025082412,1,4064,0.7098,1.000000,1
192025082412,2,4787,0.1111,0.156549,2
192025082412,3,4713,0.0984,0.138596,3
192025082412,4,5006,0.0234,0.032954,5
192025082412,5,3406,0.0271,0.038182,6
192025082412,6,4630,0.0303,0.042638,4
192025083001,1,4226,0.6028,1.000000,2
192025083001,2,5277,0.1162,0.192704,4
192025083001,3,3860,0.0742,0.123038,1
192025083001,4,4565,0.0985,0.163442,5
192025083001,5,5144,0.0463,0.076748,6
192025083001,6,4817,0.0620,0.102900,3
192025083002,1,4179,0.6738,1.000000,1
192025083002,2,3232,0.1320,0.195926,2
192025083002,3,3411,0.0383,0.056848,4
192025083002,4,4863,0.0834,0.123776,6
192025083002,5,5054,0.0488,0.072471,3
192025083002,6,3875,0.0236,0.035064,5
192025083003,1,4062,0.4896,1.000000,1
192025083003,2,4487,0.0861,0.175865,3
192025083003,3,4703,0.2308,0.471483,2
192025083003,4,5106,0.0699,0.142765,
192025083003,5,5359,0.0128,0.026175,5
192025083003,6,4771,0.1108,0.226337,4
192025083004,1,4260,0.5649,1.000000,1
192025083004,2,4054,0.0516,0.091359,2
192025083004,3,4366,0.1793,0.317358,4
192025083004,4,4744,0.0593,0.105038,3
192025083004,5,4874,0.0496,0.087883,6
192025083004,6,4230,0.0952,0.168590,5
192025083005,1,4236,0.8946,1.000000,1
192025083005,2,4108,0.0192,0.021437,3
192025083005,3,4114,0.0338,0.037778,2
192025083005,4,4443,0.0298,0.033302,4
192025083005,5,4872,0.0105,0.011711,5
192025083005,6,4193,0.0121,0.013553,6
192025083006,1,4363,0.5966,1.000000,1
192025083006,2,4776,0.2822,0.473084,4
192025083006,3,4169,0.0325,0.054534,2
192025083006,4,4395,0.0437,0.073317,3
192025083006,5,3860,0.0175,0.029304,6
192025083006,6,3963,0.0275,0.046060,5
192025083007,1,3505,0.4889,1.000000,1
192025083007,2,3411,0.0405,0.082751,4
192025083007,3,4364,0.3019,0.617553,2
192025083007,4,4226,0.0655,0.134007,6
192025083007,5,4204,0.0303,0.061956,5
192025083007,6,3940,0.0729,0.149176,3
192025083008,1,3822,0.8554,1.000000,2
192025083008,2,4874,0.0546,0.063842,1
192025083008,3,3875,0.0377,0.044100,4
192025083008,4,5144,0.0293,0.034294,5
192025083008,5,5106,0.0206,0.024029,3
192025083008,6,5314,0.0024,0.002775,6
192025083009,1,4443,0.6873,1.000000,1
192025083009,2,4882,0.0669,0.097327,2
192025083009,3,3232,0.1307,0.190236,4
192025083009,4,5265,0.0418,0.060825,6
192025083009,5,4744,0.0445,0.064740,3
192025083009,6,5277,0.0288,0.041924,5
192025083010,1,4366,0.6757,1.000000,2
192025083010,2,5054,0.0552,0.081750,4
192025083010,3,4193,0.0772,0.114272,1
192025083010,4,4771,0.1530,0.226463,3
192025083010,5,4565,0.0252,0.037305,5
192025083010,6,4395,0.0136,0.020079,6
192025083011,1,4364,0.8110,1.000000,1
192025083011,2,4863,0.0385,0.047521,2
192025083011,3,3963,0.0575,0.070882,5
192025083011,4,4817,0.0544,0.067065,6
192025083011,5,4487,0.0188,0.023164,4
192025083011,6,4114,0.0198,0.024428,3
192025083012,1,4703,0.5190,1.000000,
192025083012,2,3940,0.0946,0.182220,1
192025083012,3,3822,0.0972,0.187348,
192025083012,4,4230,0.1113,0.214432,4
192025083012,5,4236,0.1271,0.244851,2
192025083012,6,4776,0.0508,0.097791,3
192025083101,1,3875,0.6041,1.000000,1
192025083101,2,4565,0.0897,0.148432,5
192025083101,3,5054,0.1510,0.249970,2
192025083101,4,5314,0.0179,0.029635,3
192025083101,5,4108,0.0566,0.093675,6
192025083101,6,4363,0.0807,0.133668,4
192025083102,1,3963,0.7139,1.000000,1
192025083102,2,5265,0.0447,0.062573,4
192025083102,3,4863,0.0789,0.110525,5
192025083102,4,4872,0.0632,0.088577,2
192025083102,5,4054,0.0313,0.043798,6
192025083102,6,4703,0.0680,0.095267,3
192025083103,1,4395,0.4468,1.000000,1
192025083103,2,5106,0.0752,0.168297,3
192025083103,3,4230,0.3525,0.788817,2
192025083103,4,4204,0.0498,0.111545,4
192025083103,5,4169,0.0352,0.078782,6
192025083103,6,4260,0.0404,0.090463,5
192025083104,1,4776,0.8747,1.000000,1
192025083104,2,4744,0.0272,0.031135,3
192025083104,3,3505,0.0316,0.036175,2
192025083104,4,5359,0.0060,0.006844,6
192025083104,5,3232,0.0277,0.031625,4
192025083104,6,4364,0.0328,0.037444,5
192025083105,1,3940,0.8286,1.000000,1
192025083105,2,3860,0.0399,0.048174,2
192025083105,3,4062,0.0441,0.053181,4
192025083105,4,4882,0.0345,0.041635,3
192025083105,5,3411,0.0136,0.016464,5
192025083105,6,4366,0.0393,0.047397,6
192025083106,1,4193,0.5744,1.000000,3
192025083106,2,4236,0.3225,0.561511,1
192025083106,3,4226,0.0442,0.076957,4
192025083106,4,4054,0.0307,0.053417,2
192025083106,5,5314,0.0044,0.007628,5
192025083106,6,4179,0.0239,0.041556,6
192025083107,1,4771,0.8241,1.000000,1
192025083107,2,5144,0.0294,0.035718,2
192025083107,3,4108,0.0309,0.037438,4
192025083107,4,4260,0.0480,0.058307,3
192025083107,5,4863,0.0223,0.027006,
192025083107,6,3822,0.0454,0.055033,5
192025083108,1,4817,0.8100,1.000000,1
192025083108,2,4204,0.0477,0.058827,2
192025083108,3,5359,0.0187,0.023123,4
192025083108,4,4487,0.0606,0.074861,5
192025083108,5,5265,0.0238,0.029390,6
192025083108,6,4443,0.0391,0.048310,3
192025083109,1,4114,0.6193,1.000000,1
192025083109,2,4169,0.0516,0.083389,4
192025083109,3,4565,0.0509,0.082209,2
192025083109,4,5277,0.0635,0.102485,5
192025083109,5,4776,0.1935,0.312473,3
192025083109,6,4062,0.0212,0.034281,6
192025083110,1,4230,0.8330,1.000000,2
192025083110,2,4872,0.0301,0.036160,1
192025083110,3,4179,0.0490,0.058798,5
192025083110,4,4363,0.0598,0.071817,3
192025083110,5,4882,0.0150,0.018056,4
192025083110,6,3505,0.0131,0.015710,6
192025083111,1,4703,0.7056,1.000000,1
192025083111,2,4771,0.1484,0.210380,2
192025083111,3,4395,0.0365,0.051761,4
192025083111,4,3875,0.0322,0.045588,3
192025083111,5,3940,0.0645,0.091369,5
192025083111,6,4226,0.0128,0.018131,6
192025083112,1,3822,0.6470,1.000000,1
192025083112,2,3963,0.0600,0.092674,5
192025083112,3,4364,0.1253,0.193672,4
192025083112,4,4366,0.0716,0.110690,
192025083112,5,5054,0.0197,0.030450,2
192025083112,6,4236,0.0765,0.118191,3
202025080101,1,5160,0.4056,1.000000,2
202025080101,2,3519,0.1890,0.466002,1
202025080101,3,4917,0.1405,0.346305,3
202025080101,4,3934,0.1418,0.349723,6
202025080101,5,5209,0.0277,0.068199,5
202025080101,6,3543,0.0954,0.235293,4
202025080102,1,4540,0.3021,1.000000,3
202025080102,2,3339,0.1137,0.376351,4
202025080102,3,4538,0.2396,0.793141,6
202025080102,4,4365,0.1109,0.366955,5
202025080102,5,4672,0.0871,0.288173,2
202025080102,6,4630,0.1466,0.485244,1
202025080103,1,4709,0.3263,1.000000,1
202025080103,2,4865,0.0907,0.278049,5
202025080103,3,4381,0.2554,0.782532,2
202025080103,4,4995,0.0807,0.247144,4
202025080103,5,3812,0.0690,0.211309,6
202025080103,6,4543,0.1779,0.545218,3
202025080104,1,4375,0.3216,0.933656,1
202025080104,2,3933,0.1358,0.394219,3
202025080104,3,5016,0.3444,1.000000,2
202025080104,4,5152,0.0699,0.202969,5
202025080104,5,4664,0.0443,0.128728,6
202025080104,6,4027,0.0840,0.243964,4
202025080105,1,4886,0.5647,1.000000,1
202025080105,2,4526,0.2062,0.365117,2
202025080105,3,3620,0.0887,0.157154,3
202025080105,4,4552,0.1190,0.210686,5
202025080105,5,5312,0.0156,0.027598,4
202025080105,6,5392,0.0058,0.010248,6
202025080106,1,4949,0.5214,1.000000,2
202025080106,2,5170,0.0623,0.119511,6
202025080106,3,4118,0.2441,0.468082,1
202025080106,4,4034,0.0579,0.111043,5
202025080106,5,3519,0.0597,0.114565,3
202025080106,6,3930,0.0546,0.104667,4
202025080107,1,5091,0.2457,0.703249,1
202025080107,2,3576,0.3494,1.000000,2
202025080107,3,3934,0.1236,0.353723,3
202025080107,4,4211,0.0974,0.278726,5
202025080107,5,3339,0.0830,0.237420,6
202025080107,6,4587,0.1008,0.288537,4
202025080108,1,3517,0.3540,1.000000,1
202025080108,2,3543,0.1801,0.508735,2
202025080108,3,4709,0.2315,0.653960,3
202025080108,4,4301,0.0981,0.277249,4
202025080108,5,4911,0.0883,0.249353,6
202025080108,6,4365,0.0481,0.135886,5
202025080109,1,4381,0.4817,1.000000,2
202025080109,2,5152,0.0910,0.188917,4
202025080109,3,5209,0.0361,0.074925,5
202025080109,4,5232,0.1689,0.350565,6
202025080109,5,4277,0.1136,0.235733,3
202025080109,6,4538,0.1088,0.225771,1
202025080110,1,4067,0.5310,1.000000,1
202025080110,2,3812,0.0797,0.150071,2
202025080110,3,4027,0.1618,0.304608,3
202025080110,4,4540,0.1309,0.246513,4
202025080110,5,4917,0.0472,0.088843,5
202025080110,6,4552,0.0494,0.093068,6
202025080111,1,4526,0.3752,1.000000,1
202025080111,2,4672,0.1140,0.303928,4
202025080111,3,5160,0.1644,0.438200,5
202025080111,4,4375,0.1712,0.456330,6
202025080111,5,4865,0.0540,0.143838,3
202025080111,6,4118,0.1213,0.323211,2
202025080112,1,3576,0.2133,0.979236,4
202025080112,2,4886,0.2178,1.000000,1
202025080112,3,4543,0.2120,0.973481,5
202025080112,4,4630,0.1522,0.698639,3
202025080112,5,4949,0.1447,0.664088,2
202025080112,6,5016,0.0600,0.275530,6
202025080201,1,4587,0.7222,1.000000,3
202025080201,2,4211,0.0826,0.114394,2
202025080201,3,4995,0.0594,0.082254,5
202025080201,4,5312,0.0160,0.022205,4
202025080201,5,4301,0.0368,0.050925,6
202025080201,6,4375,0.0830,0.114933,1
202025080202,1,4365,0.4127,1.000000,3
202025080202,2,4664,0.0720,0.174437,6
202025080202,3,4911,0.1196,0.289889,4
202025080202,4,3933,0.0882,0.213809,2
202025080202,5,5232,0.0800,0.193843,5
202025080202,6,4949,0.2275,0.551368,1
202025080203,1,3543,0.5969,1.000000,3
202025080203,2,4034,0.1064,0.178283,2
202025080203,3,5170,0.0943,0.157980,1
202025080203,4,4277,0.0951,0.159332,5
202025080203,5,5392,0.0068,0.011419,6
202025080203,6,4381,0.1005,0.168344,4
202025080204,1,3930,0.5962,1.000000,4
202025080204,2,3620,0.0748,0.125533,6
202025080204,3,3517,0.1495,0.250820,5
202025080204,4,3339,0.0360,0.060386,1
202025080204,5,3576,0.0925,0.155083,2
202025080204,6,4540,0.0510,0.085605,3
202025080205,1,4630,0.6056,1.000000,6
202025080205,2,4067,0.2698,0.445420,1
202025080205,3,4672,0.0367,0.060648,2
202025080205,4,5091,0.0470,0.077618,3
202025080205,5,5152,0.0116,0.019087,4
202025080205,6,5160,0.0293,0.048390,5
202025080206,1,4552,0.5332,1.000000,1
202025080206,2,5209,0.0197,0.036978,6
202025080206,3,3519,0.1041,0.195258,2
202025080206,4,4543,0.2042,0.382931,3
202025080206,5,4211,0.0335,0.062861,4
202025080206,6,4526,0.1053,0.197561,5
202025080207,1,4538,0.6342,1.000000,1
202025080207,2,5312,0.0196,0.030867,3
202025080207,3,4664,0.0363,0.057234,6
202025080207,4,4917,0.0426,0.067126,5
202025080207,5,4886,0.1967,0.310191,2
202025080207,6,4709,0.0707,0.111439,4
202025080208,1,4027,0.4954,1.000000,1
202025080208,2,4949,0.3156,0.637161,4
202025080208,3,4375,0.1266,0.255569,5
202025080208,4,4865,0.0340,0.068619,2
202025080208,5,3934,0.0250,0.050385,3
202025080208,6,5392,0.0034,0.006885,6
202025080209,1,4118,0.8191,1.000000,2
202025080209,2,4301,0.0405,0.049483,6
202025080209,3,3933,0.0443,0.054089,4
202025080209,4,3812,0.0308,0.037638,1
202025080209,5,5170,0.0214,0.026108,3
202025080209,6,3517,0.0439,0.053593,5
202025080210,1,5016,0.7069,1.000000,4
202025080210,2,5232,0.0868,0.122848,6
202025080210,3,4277,0.0679,0.096044,2
202025080210,4,3930,0.0787,0.111315,1
202025080210,5,4995,0.0205,0.028952,5
202025080210,6,5091,0.0391,0.055379,3
202025080211,1,4543,0.7037,1.000000,1
202025080211,2,4911,0.0547,0.077778,4
202025080211,3,4587,0.0778,0.110493,6
202025080211,4,3620,0.0305,0.043327,3
202025080211,5,4034,0.0205,0.029138,5
202025080211,6,4067,0.1129,0.160384,2
202025080212,1,4886,0.8089,1.000000,1
202025080212,2,4365,0.0246,0.030395,3
202025080212,3,3576,0.0666,0.082344,2
202025080212,4,4526,0.0587,0.072602,4
202025080212,5,4381,0.0300,0.037143,5
202025080212,6,4672,0.0111,0.013726,6
202025080301,1,4301,0.3953,1.000000,2
202025080301,2,4995,0.1302,0.329448,4
202025080301,3,4865,0.1227,0.310396,1
202025080301,4,5160,0.2297,0.580946,5
202025080301,5,4277,0.1115,0.281970,3
202025080301,6,5392,0.0106,0.026766,6
202025080302,1,4672,0.3850,1.000000,1
202025080302,2,3933,0.1045,0.271459,6
202025080302,3,4211,0.0900,0.233804,5
202025080302,4,4538,0.2150,0.558489,4
202025080302,5,3517,0.0843,0.218970,2
202025080302,6,3576,0.1212,0.314732,3
202025080303,1,3339,0.2698,1.000000,6
202025080303,2,4709,0.1608,0.595993,1
202025080303,3,4630,0.2140,0.793403,3
202025080303,4,4911,0.0753,0.279274,4
202025080303,5,4543,0.1531,0.567693,5
202025080303,6,4118,0.1269,0.470594,2
202025080304,1,4381,0.5104,1.000000,1
202025080304,2,3812,0.0668,0.130830,5
202025080304,3,4526,0.1640,0.321383,3
202025080304,4,5091,0.0818,0.160262,6
202025080304,5,3519,0.0440,0.086195,4
202025080304,6,4067,0.1330,0.260533,2
202025080305,1,5016,0.5396,1.000000,1
202025080305,2,4027,0.1228,0.227613,2
202025080305,3,4540,0.0851,0.157658,3
202025080305,4,4949,0.2241,0.415274,4
202025080305,5,4365,0.0229,0.042384,5
202025080305,6,5209,0.0056,0.010309,6
202025080306,1,3930,0.5468,1.000000,1
202025080306,2,3934,0.0622,0.113710,2
202025080306,3,4552,0.1223,0.223630,4
202025080306,4,5170,0.0684,0.125048,5
202025080306,5,4865,0.0297,0.054313,6
202025080306,6,4886,0.1706,0.312025,3
202025080307,1,3543,0.5057,1.000000,4
202025080307,2,4917,0.0858,0.169632,5
202025080307,3,4034,0.0778,0.153922,6
202025080307,4,4375,0.1972,0.389904,3
202025080307,5,3933,0.0537,0.106157,1
202025080307,6,4587,0.0798,0.157766,2
202025080308,1,3517,0.7021,1.000000,1
202025080308,2,4277,0.1416,0.201641,5
202025080308,3,5152,0.0499,0.071025,4
202025080308,4,4664,0.0515,0.073291,3
202025080308,5,3620,0.0438,0.062331,2
202025080308,6,5312,0.0112,0.015927,6
202025080309,1,4118,0.6036,1.000000,1
202025080309,2,3576,0.1199,0.198636,2
202025080309,3,4538,0.0910,0.150823,6
202025080309,4,4630,0.1180,0.195540,5
202025080309,5,3812,0.0237,0.039217,3
202025080309,6,4381,0.0437,0.072465,4
202025080310,1,4067,0.6472,1.000000,1
202025080310,2,4949,0.1271,0.196378,2
202025080310,3,4543,0.1017,0.157187,4
202025080310,4,4526,0.0736,0.113761,3
202025080310,5,4672,0.0148,0.022853,5
202025080310,6,5016,0.0356,0.054994,6
202025080311,1,4886,0.7649,1.000000,1
202025080311,2,3519,0.0591,0.077306,3
202025080311,3,5091,0.0449,0.058766,2
202025080311,4,4709,0.0635,0.083000,4
202025080311,5,4027,0.0383,0.050048,5
202025080311,6,3930,0.0293,0.038261,6
202025080312,1,4552,0.5840,1.000000,1
202025080312,2,4587,0.1467,0.251224,2
202025080312,3,3339,0.0676,0.115715,4
202025080312,4,3543,0.1038,0.177816,3
202025080312,5,4540,0.0656,0.112368,6
202025080312,6,5170,0.0323,0.055268,5
202025080401,1,5152,0.5352,1.000000,4
202025080401,2,4034,0.1701,0.317781,2
202025080401,3,4917,0.1725,0.322416,1
202025080401,4,5209,0.0448,0.083647,5
202025080401,5,4664,0.0640,0.119530,3
202025080401,6,5392,0.0135,0.025217,6
202025080402,1,3812,0.5815,1.000000,2
202025080402,2,4911,0.1234,0.212190,6
202025080402,3,3934,0.0994,0.170864,1
202025080402,4,4301,0.0719,0.123676,4
202025080402,5,3620,0.0607,0.104371,3
202025080402,6,3543,0.0632,0.108676,5
202025080403,1,4027,0.7322,1.000000,4
202025080403,2,4672,0.0688,0.093911,5
202025080403,3,5312,0.0159,0.021647,6
202025080403,4,3517,0.1054,0.143918,1
202025080403,5,5160,0.0536,0.073228,2
202025080403,6,3339,0.0241,0.032969,3
202025080404,1,4538,0.6594,1.000000,1
202025080404,2,5016,0.1651,0.250449,3
202025080404,3,4995,0.0364,0.055142,2
202025080404,4,3933,0.0520,0.078793,5
202025080404,5,4375,0.0590,0.089550,6
202025080404,6,3519,0.0281,0.042594,4
202025080405,1,4543,0.7856,1.000000,2
202025080405,2,3930,0.0785,0.099909,1
202025080405,3,4865,0.0363,0.046157,3
202025080405,4,4381,0.0787,0.100219,5
202025080405,5,4211,0.0186,0.023720,4
202025080405,6,5392,0.0023,0.002895,6
202025080406,1,4709,0.7412,1.000000,4
202025080406,2,5170,0.0537,0.072497,1
202025080406,3,4277,0.0794,0.107116,5
202025080406,4,4365,0.0453,0.061065,2
202025080406,5,5152,0.0179,0.024147,
202025080406,6,4526,0.0625,0.084322,3
202025080407,1,4630,0.8208,1.000000,5
202025080407,2,3620,0.0550,0.066995,6
202025080407,3,5209,0.0130,0.015818,4
202025080407,4,3934,0.0450,0.054800,1
202025080407,5,4034,0.0257,0.031271,2
202025080407,6,4552,0.0405,0.049391,3
202025080408,1,4587,0.7193,1.000000,3
202025080408,2,5312,0.0216,0.030059,6
202025080408,3,4540,0.1286,0.178795,2
202025080408,4,4917,0.0610,0.084850,4
202025080408,5,4911,0.0463,0.064439,5
202025080408,6,4301,0.0232,0.032187,1
202025080409,1,4375,0.7228,1.000000,1
202025080409,2,4664,0.0349,0.048338,3
202025080409,3,5160,0.0941,0.130230,4
202025080409,4,3543,0.0749,0.103578,5
202025080409,5,4995,0.0258,0.035673,6
202025080409,6,3517,0.0475,0.065656,2
202025080410,1,3519,0.3806,1.000000,5
202025080410,2,4543,0.2480,0.651550,6
202025080410,3,4381,0.1401,0.368189,2
202025080410,4,4027,0.1195,0.313976,4
202025080410,5,4672,0.0377,0.098995,1
202025080410,6,5016,0.0741,0.194797,3
202025080411,1,4526,0.6484,1.000000,2
202025080411,2,3812,0.0462,0.071264,4
202025080411,3,4709,0.0916,0.141205,1
202025080411,4,4630,0.1202,0.185316,5
202025080411,5,4538,0.0575,0.088672,6
202025080411,6,3930,0.0362,0.055866,3
202025080412,1,4886,0.6495,1.000000,4
202025080412,2,4067,0.1342,0.206555,1
202025080412,3,4118,0.0988,0.152131,2
202025080412,4,3576,0.0527,0.081166,3
202025080412,5,4949,0.0524,0.080683,5
202025080412,6,5091,0.0124,0.019048,6
202025080601,1,4394,0.6214,1.000000,1
202025080601,2,4251,0.1158,0.186270,6
202025080601,3,4676,0.1097,0.176538,2
202025080601,4,3869,0.0739,0.118839,5
202025080601,5,5352,0.0344,0.055328,4
202025080601,6,4323,0.0449,0.072204,3
202025080602,1,4094,0.3634,1.000000,1
202025080602,2,3948,0.1000,0.275331,5
202025080602,3,4254,0.3448,0.949059,2
202025080602,4,5219,0.0891,0.245112,3
202025080602,5,3459,0.0426,0.117310,6
202025080602,6,3505,0.0601,0.165311,4
202025080603,1,5199,0.3770,1.000000,4
202025080603,2,3701,0.0689,0.182680,6
202025080603,3,4136,0.2691,0.713621,1
202025080603,4,3752,0.1076,0.285509,5
202025080603,5,4594,0.1435,0.380648,2
202025080603,6,4562,0.0339,0.089791,3
202025080604,1,3478,0.3107,1.000000,2
202025080604,2,4615,0.1134,0.364977,3
202025080604,3,3703,0.2296,0.739175,5
